#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	fdr	tags	internalFilename
18070	M+H-H2O	N/A	1	Prostaglandin A1-biotin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf18070	N/A	N/A	HCD	Positive	ESI	629.409	lib-00003.mgf	Bronze	3	0.504544	3090.5	1.94519	1	NIST14	NIST	629.409	N/A	171.397	4	N/A	1	627.464	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000310364	1343	UPDATE-SINGLE-ANNOTATED-BRONZE	0.225725546399	 	spec-00000.mgf
14680	M+H	n/a	1	NCGC00385362-01_C27H38O4_(2E,6E,10E)-13-[(2R)-6-Hydroxy-2,8-dimethyl-3,4-dihydro-2H-chromen-2-yl]-2,6,10-trimethyl-2,6,10-tridecatrienoic acid	isolated	lfnothias	426.277	spectrapklbin/spec-00000.mgf14680	InChI=1S/C27H38O4/c1-19(11-7-13-21(3)26(29)30)9-6-10-20(2)12-8-15-27(5)16-14-23-18-24(28)17-22(4)25(23)31-27/h9,12-13,17-18,28H,6-8,10-11,14-16H2,1-5H3,(H,29,30)/b19-9+,20-12+,21-13+/t27-/m1/s1	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	427.284	lib-00003.mgf	Gold	1	0.504733	4471.46	1.91058	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	427.284	n/a	111.406	10	CC(\CC\C=C(C)\C(O)=O)=C/CC/C(C)=C/CC[C@]1(C)CCC2=CC(=CC(=C2O1)C)O	1	425.373	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000852201	1815	UPDATE-SINGLE-ANNOTATED-GOLD	0.225725546399	 	spec-00000.mgf
12741	371.1	630604	1	Ouabain	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf12741	N/A	N/A	IT/ion trap	Negative	ESI	371.1	lib-00003.mgf	Bronze	3	0.505156	5327.95	1.9772	1	NIST14	NIST	371.1	N/A	61.914	3	N/A	1	369.123	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000305517	711	UPDATE-SINGLE-ANNOTATED-BRONZE	0.225725546399	 	spec-00000.mgf
11553	M+H	 	1	putative - Cer(d19:0/17:0 2-OH) 	Crude	Thomas Hoffmann	0.0	spectrapklbin/spec-00000.mgf11553	 	 	qTof	Positive	LC-ESI	584.561	lib-00003.mgf	Bronze	3	0.505369	3337.74	1.95111	1	GNPS-LIBRARY	Dorrestein	584.561	 	182.905	5	 	1	586.512	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000478655	1353	UPDATE-SINGLE-ANNOTATED-BRONZE	0.225725546399	 	spec-00000.mgf
4447	M+NH4	N/A	1	TG(18:2/18:2/18:2); [M+NH4]+ C57H102N1O6	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf4447	N/A	N/A	CID; Lumos	Positive	LC-ESI	878.736	lib-00003.mgf	Gold	1	0.506684	2.56994	0.0022583	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	878.736	N/A	212.381	21	N/A	1	878.738	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003089433	631318	UPDATE-SINGLE-ANNOTATED-GOLD	0.224783861671	 	spec-00000.mgf
1386	M+Na	n/a	1	NCGC00385118-01_C17H26O11_1-(Hexopyranosyloxy)-4a,5-dihydroxy-7-methyl-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-7-yl acetate	isolated	lfnothias	406.148	spectrapklbin/spec-00000.mgf1386	InChI=1S/C17H26O11/c1-7(19)28-16(2)5-9(20)17(24)3-4-25-15(13(16)17)27-14-12(23)11(22)10(21)8(6-18)26-14/h3-4,8-15,18,20-24H,5-6H2,1-2H3	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	429.137	lib-00003.mgf	Gold	1	0.506092	1785.17	0.766083	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	429.137	n/a	63.982	3	CC(=O)OC1(C)CC(O)C2(O)\C=C/OC(OC3OC(CO)C(O)C(O)C3O)C12	1	428.371	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000852847	403	UPDATE-SINGLE-ANNOTATED-GOLD	0.224783861671	 	spec-00000.mgf
11277	753.3	13292461	1	Rifampin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf11277	N/A	N/A	IT/ion trap	Positive	ESI	753.3	lib-00003.mgf	Bronze	3	0.50612	737.964	0.555908	1	NIST14	NIST	753.3	N/A	257.02	3	N/A	1	752.744	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000305787	5573	UPDATE-SINGLE-ANNOTATED-BRONZE	0.224783861671	 	spec-00000.mgf
431	[M+NH4]+	N/A	1	MoNA:49042 Triacylglycerol 16:0-16:0-18:1	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf431	InChI=1S/C53H100O6/c1-4-7-10-13-16-19-22-25-26-29-31-34-37-40-43-46-52(55)58-49-50(59-53(56)47-44-41-38-35-32-28-24-21-18-15-12-9-6-3)48-57-51(54)45-42-39-36-33-30-27-23-20-17-14-11-8-5-2/h37,40,50H,4-36,38-39,41-49H2,1-3H3/b40-37-	N/A	LC-ESI-QTOF	 	LC-ESI-QTOF	850.7	lib-00003.mgf	Bronze	3	0.506744	137.898	0.11731	1	MONA	MoNA	850.7	N/A	325.353	5	N/A	1	850.817	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000563359	1934	UPDATE-SINGLE-ANNOTATED-BRONZE	0.224747474747	 	spec-00000.mgf
28306	[M-H]-/[M-Ser]-	N/A	1	MoNA:191822 Phosphatidylserine 18:1-22:0 / 20:0-20:1	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf28306	InChI=1S/2C46H88NO10P/c1-3-5-7-9-11-13-15-17-19-20-21-22-24-26-28-30-32-34-36-38-45(49)57-42(40-55-58(52,53)56-41-43(47)46(50)51)39-54-44(48)37-35-33-31-29-27-25-23-18-16-14-12-10-8-6-4-2;1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-44(48)54-39-42(40-55-58(52,53)56-41-43(47)46(50)51)57-45(49)38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h31,33,42-43H,3-30,32,34-41,47H2,1-2H3,(H,50,51)(H,52,53);32,34,42-43H,3-31,33,35-41,47H2,1-2H3,(H,50,51)(H,52,53)/b33-31-;34-32-	N/A	LC-ESI-ITFT	 	LC-ESI-ITFT	757.25	lib-00003.mgf	Bronze	3	0.506796	1600.25	1.21179	1	MONA	MoNA	757.25	N/A	151.964	4	N/A	1	756.038	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000564287	2437	UPDATE-SINGLE-ANNOTATED-BRONZE	0.224747474747	 	spec-00000.mgf
26099	M-H	118399227	1	Nodularin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf26099	N/A	N/A	HCD	Negative	ESI	823.436	lib-00003.mgf	Bronze	3	0.506796	786.292	0.647461	1	NIST14	NIST	823.436	N/A	276.45	3	N/A	1	822.789	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000245824	24265	UPDATE-SINGLE-ANNOTATED-BRONZE	0.224747474747	 	spec-00000.mgf
14466	M+H	N/A	1	Cer(d18:0/22:0(2OH)); [M+H]+ C40H82N1O4	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf14466	N/A	N/A	HCD; Velos	Positive	LC-ESI	639.617	lib-00003.mgf	Gold	1	0.506705	1510.09	0.965881	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	639.617	N/A	192.914	6	N/A	1	640.583	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003130483	860	UPDATE-SINGLE-ANNOTATED-GOLD	0.224747474747	 	spec-00000.mgf
9632	M+H	130405402	1	(-)-Catechin gallate	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf9632	N/A	N/A	IT/ion trap	Positive	ESI	443.097	lib-00003.mgf	Bronze	3	0.507666	3900.02	1.72809	1	NIST14	NIST	443.097	N/A	142.574	4	N/A	1	441.369	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000348295	561	UPDATE-SINGLE-ANNOTATED-BRONZE	0.224231464738	 	spec-00000.mgf
6820	M+H	 	1	Apratoxin A	Isolated	Daojing Zhang	839.487	spectrapklbin/spec-00000.mgf6820	 	 	qTof	Positive	LC-ESI	840.35	lib-00003.mgf	Bronze	3	0.507506	2319.97	1.94958	1	GNPS-LIBRARY	W. Gerwick	840.35	 	39.323	3	[H]N1[C@@H](Cc2ccc(OC)cc2)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H]([C@@H](C)CC)C(=O)N2CCC[C@H]2C(=O)O[C@@H](C[C@@H](C)C[C@H](O)[C@H](C)C2=N[C@H](CS2)\C=C(C)\C1=O)C(C)(C)C	1	838.4	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000478598	13824	UPDATE-SINGLE-ANNOTATED-BRONZE	0.224231464738	 	spec-00000.mgf
3545	M+NH4	N/A	1	DG(15:0/18:2/0:0); [M+NH4]+ C36H70N1O5	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf3545	N/A	N/A	HCD; Velos	Positive	LC-ESI	578.491	lib-00003.mgf	Gold	1	0.507551	1854.61	1.07288	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	578.491	N/A	254.38	8	N/A	1	579.564	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003110034	1262	UPDATE-SINGLE-ANNOTATED-GOLD	0.224231464738	 	spec-00000.mgf
34713	M+H	N/A	1	Posaconazole	Isolated	Ed Esquenazi 	0.0	spectrapklbin/spec-00000.mgf34713	N/A	N/A	qTof	Positive	LC-ESI	701.34	lib-00003.mgf	Bronze	3	0.507909	1219.85	0.85553	1	GNPS-SELLECKCHEM-FDA-PART1	Sirenas	701.34	N/A	93.775	3	N/A	1	700.484	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000004732	3217	UPDATE-SINGLE-ANNOTATED-BRONZE	0.223913043478	 	spec-00000.mgf
24867	M-H	N/A	1	PS(16:0/18:1); [M-H]- C40H75N1O10P1	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf24867	N/A	N/A	CID; Velos	Negative	LC-ESI	761.521	lib-00003.mgf	Gold	1	0.508079	1217.46	0.927124	1	PNNL-LIPIDS-NEGATIVE	Thomas Metz	761.521	N/A	172.027	3	N/A	1	760.594	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003101998	793	UPDATE-SINGLE-ANNOTATED-GOLD	0.223712835388	 	spec-00000.mgf
8221	539.4	35098841	1	Dilinolenin (9c,12c,15c)	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf8221	N/A	N/A	IT/ion trap	Positive	ESI	539.4	lib-00003.mgf	Bronze	3	0.508191	1941.61	1.0473	1	NIST14	NIST	539.4	N/A	143.232	4	N/A	1	540.447	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000289324	500	UPDATE-SINGLE-ANNOTATED-BRONZE	0.22351233672	 	spec-00000.mgf
7323	M+H	66108950	1	Iohexol	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf7323	N/A	N/A	IT/ion trap	Positive	ESI	821.888	lib-00003.mgf	Bronze	3	0.509047	1406.01	1.15558	1	NIST14	NIST	821.888	N/A	226.01	3	N/A	1	820.732	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000305729	2544	UPDATE-SINGLE-ANNOTATED-BRONZE	0.22351233672	 	spec-00000.mgf
6839	M+H	N/A	1	ErlotinibHCl	Isolated	Ed Esquenazi 	0.0	spectrapklbin/spec-00000.mgf6839	N/A	N/A	qTof	Positive	LC-ESI	395.181	lib-00003.mgf	Bronze	3	0.50876	4740.88	1.8735	1	GNPS-SELLECKCHEM-FDA-PART1	Sirenas	395.181	N/A	52.888	3	N/A	1	393.307	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000006135	3787	UPDATE-SINGLE-ANNOTATED-BRONZE	0.22351233672	 	spec-00000.mgf
5717	M+H	N/A	1	Cer(d18:0/14:0); [M+H]+ C32H66N1O3	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf5717	N/A	N/A	HCD; Velos	Positive	LC-ESI	511.496	lib-00003.mgf	Gold	1	0.508625	1962.63	1.00388	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	511.496	N/A	228.365	4	N/A	1	512.5	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003094068	2020	UPDATE-SINGLE-ANNOTATED-GOLD	0.22351233672	 	spec-00000.mgf
3654	M+Na	N/A	1	"12b-O-[deca-2Z,4E-dienoyl]-13_-isobutyroyloxy-4b-deoxyphorbol "	isolated	Esposito	591.327	spectrapklbin/spec-00000.mgf3654	 	 	Orbitrap	Positive	LC-ESI	591.327	lib-00003.mgf	Gold	1	0.508272	130.363	0.0770874	1	GNPS-LIBRARY	LITAUDON/TOUBOUL	591.327	N/A	118.644	3	[H][C@]12[C@]3([H])C=C(CO)C[C@]4([H])C(C(C)=C[C@@]4([H])[C@@]3(O)[C@H](C)[C@@H](OC(/C=C\C=C\CCCCC)=O)[C@@]1(OC(C(C)C)=O)C2(C)C)=O	1	591.404	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000840550	2048	UPDATE-SINGLE-ANNOTATED-GOLD	0.22351233672	 	spec-00000.mgf
34203	M+H	540976	1	Cyclohexasiloxane, dodecamethyl-	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf34203	N/A	N/A	QqQ	Positive	ESI	445.12	lib-00003.mgf	Bronze	3	0.509289	6.30755	0.00280762	1	NIST14	NIST	445.12	N/A	81.672	3	N/A	1	445.117	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000395471	205	UPDATE-SINGLE-ANNOTATED-BRONZE	0.22351233672	 	spec-00000.mgf
31502	M+H-H2O	N/A	1	Latanoprost ethyl amide	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf31502	N/A	N/A	IT-FT/ion trap with FTMS	Positive	ESI	400.285	lib-00003.mgf	Bronze	3	0.509359	2409.78	0.9646	1	NIST14	NIST	400.285	N/A	73.227	4	N/A	1	399.32	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000307986	419	UPDATE-SINGLE-ANNOTATED-BRONZE	0.22351233672	 	spec-00000.mgf
29574	2M+H	63058	1	4-Androstene-3,17-dione	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf29574	N/A	N/A	IT/ion trap	Positive	ESI	573.394	lib-00003.mgf	Bronze	3	0.508504	1614.03	0.925476	1	NIST14	NIST	573.394	N/A	150.14	4	N/A	1	572.469	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000348965	1005	UPDATE-SINGLE-ANNOTATED-BRONZE	0.22351233672	 	spec-00000.mgf
28855	M+H	n/a	1	NCGC00180097-02!	isolated	lfnothias	900.472	spectrapklbin/spec-00000.mgf28855	InChI=1S/C45H72O18/c1-19-29-26(62-45(19)13-12-42(3,18-48)63-45)15-25-23-7-6-21-14-22(8-10-43(21,4)24(23)9-11-44(25,29)5)57-41-38(61-40-35(54)33(52)31(50)27(16-46)58-40)36(55)37(28(17-47)59-41)60-39-34(53)32(51)30(49)20(2)56-39/h6,19-20,22-41,46-55H,7-18H2,1-5H3/t19-,20-,22-,23+,24?,25?,26-,27+,28+,29-,30-,31+,32+,33-,34+,35+,36-,37+,38+,39-,40-,41+,42-,43-,44-,45-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	901.479	lib-00003.mgf	Gold	1	0.509309	1433.67	1.29242	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	901.479	n/a	239.514	3	C[C@H]1[C@H]2[C@H](CC3[C@@H]4CC=C5C[C@H](CC[C@]5(C)C4CC[C@]23C)O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)O[C@]19CC[C@@](C)(CO)O9	1	902.771	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000846329	4857	UPDATE-SINGLE-ANNOTATED-GOLD	0.22351233672	 	spec-00000.mgf
22259	[M+NH4]+	N/A	1	MoNA:31838 Triacylglycerol 12:0-16:0-18:1	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf22259	InChI=1S/C49H92O6/c1-4-7-10-13-16-19-21-23-24-26-27-30-33-36-39-42-48(51)54-45-46(44-53-47(50)41-38-35-32-29-18-15-12-9-6-3)55-49(52)43-40-37-34-31-28-25-22-20-17-14-11-8-5-2/h33,36,46H,4-32,34-35,37-45H2,1-3H3/b36-33-	N/A	LC-ESI-QTOF	 	LC-ESI-QTOF	794.7	lib-00003.mgf	Bronze	3	0.508614	2445.63	1.94354	1	MONA	MoNA	794.7	N/A	313.613	5	N/A	1	792.756	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000563323	6588	UPDATE-SINGLE-ANNOTATED-BRONZE	0.22351233672	 	spec-00000.mgf
20390	[M+NH4]+	N/A	1	MoNA:34722 Triacylglycerol 16:1-18:1-18:1	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf20390	InChI=1S/C55H100O6/c1-4-7-10-13-16-19-22-25-27-30-33-36-39-42-45-48-54(57)60-51-52(50-59-53(56)47-44-41-38-35-32-29-24-21-18-15-12-9-6-3)61-55(58)49-46-43-40-37-34-31-28-26-23-20-17-14-11-8-5-2/h38-43,52H,4-37,44-51H2,1-3H3/b41-38-,42-39-,43-40-	N/A	LC-ESI-QTOF	 	LC-ESI-QTOF	874.7	lib-00003.mgf	Bronze	3	0.509216	1587.53	1.38861	1	MONA	MoNA	874.7	N/A	319.853	4	N/A	1	876.089	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000563309	4184	UPDATE-SINGLE-ANNOTATED-BRONZE	0.22351233672	 	spec-00000.mgf
1894	744.4	1397893	1	Amphotericin B	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1894	N/A	N/A	IT/ion trap	Positive	ESI	744.4	lib-00003.mgf	Bronze	3	0.508892	959.967	0.7146	1	NIST14	NIST	744.4	N/A	275.322	3	N/A	1	743.685	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000278190	1389	UPDATE-SINGLE-ANNOTATED-BRONZE	0.22351233672	 	spec-00000.mgf
18484	539.4	35098841	1	Dilinolenin (9c,12c,15c)	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf18484	N/A	N/A	IT/ion trap	Positive	ESI	539.4	lib-00003.mgf	Bronze	3	0.508191	1966.16	1.06055	1	NIST14	NIST	539.4	N/A	143.07	4	N/A	1	540.461	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000289324	500	UPDATE-SINGLE-ANNOTATED-BRONZE	0.22351233672	 	spec-00000.mgf
14587	539.4	35098841	1	Dilinolenin (9c,12c,15c)	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf14587	N/A	N/A	IT/ion trap	Positive	ESI	539.4	lib-00003.mgf	Bronze	3	0.508191	1954.39	1.0542	1	NIST14	NIST	539.4	N/A	167.988	4	N/A	1	540.454	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000289324	500	UPDATE-SINGLE-ANNOTATED-BRONZE	0.22351233672	 	spec-00000.mgf
138	M+H	N/A	1	"MLS000876973-01!5-chloro-9-(3-hydroxy-2-methylbutanoyl)-6a-methyl-3-[(E)-3-methylpent-1-enyl]-9,9a-dihydrofuro[2,3-h]isochromene-6,8-dione"	NIH Natural Product Library	VVP/LMS	434.15	spectrapklbin/spec-00000.mgf138	N/A	N/A	qTof	Positive	LC-ESI	435.157	lib-00001.mgf	Gold	1	0.509461	4487.13	1.95261	1	GNPS-NIH-NATURALPRODUCTSLIBRARY	Dorrestein	435.157	N/A	18.139	3	CCC(C)/C=C/C1=CC2=C(Cl)C(=O)C3(C)OC(=O)C(C3C2=CO1)C(=O)C(C)C(C)O	1	433.204	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000079492	328	UPDATE-SINGLE-ANNOTATED-GOLD	0.22351233672	 	spec-00000.mgf
1269	744.4	1397893	1	Amphotericin B	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1269	N/A	N/A	IT/ion trap	Positive	ESI	744.4	lib-00003.mgf	Bronze	3	0.508254	1747.91	1.30115	1	NIST14	NIST	744.4	N/A	280.668	3	N/A	1	745.701	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000278190	10727	UPDATE-SINGLE-ANNOTATED-BRONZE	0.22351233672	 	spec-00000.mgf
1168	M+H	N/A	1	Cer(d18:1/23:1); [M+H]+ C41H80N1O3	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf1168	N/A	N/A	HCD; Velos	Positive	LC-ESI	633.606	lib-00003.mgf	Gold	1	0.508422	1542.34	0.977234	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	633.606	N/A	234.371	3	N/A	1	632.629	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003134423	175	UPDATE-SINGLE-ANNOTATED-GOLD	0.22351233672	 	spec-00000.mgf
10315	906.7	606177	1	Iodipamide	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf10315	N/A	N/A	IT/ion trap	Positive	ESI	906.7	lib-00003.mgf	Bronze	3	0.509145	2107.79	1.91113	1	NIST14	NIST	906.7	N/A	254.864	3	N/A	1	904.789	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000305859	3771	UPDATE-SINGLE-ANNOTATED-BRONZE	0.22351233672	 	spec-00000.mgf
9924	M+NH4	n/a	1	NCGC00385164-01!5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-9-(3,4,5-trimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one	isolated	lfnothias	576.184	spectrapklbin/spec-00000.mgf9924	InChI=1S/C28H32O13/c1-34-17-4-11(5-18(35-2)26(17)36-3)20-12-6-15-16(39-10-38-15)7-13(12)25(14-9-37-27(33)21(14)20)41-28-24(32)23(31)22(30)19(8-29)40-28/h4-7,14,19-25,28-32H,8-10H2,1-3H3	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	594.218	lib-00003.mgf	Gold	1	0.513694	473.722	0.281494	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	594.218	n/a	124.266	3	COC1=CC(=CC(OC)=C1OC)C2C3C(COC3=O)C(OC4OC(CO)C(O)C(O)C4O)C5=CC6=C(OCO6)C=C25	1	594.5	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000849030	858	UPDATE-SINGLE-ANNOTATED-GOLD	0.223279648609	 	spec-00000.mgf
989	M+H	41307635	1	Resorcinolnaphthalein	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf989	N/A	N/A	IT/ion trap	Positive	ESI	383.091	lib-00003.mgf	Bronze	3	0.513928	583.679	0.223602	1	NIST14	NIST	383.091	N/A	124.46	3	N/A	1	383.315	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000409789	543	UPDATE-SINGLE-ANNOTATED-BRONZE	0.223279648609	 	spec-00000.mgf
9815	258.0	4423374	1	3',5'-Dimethoxy-3,5,7,4'-tetrahydroxyflavone	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf9815	N/A	N/A	IT/ion trap	Positive	ESI	258.0	lib-00003.mgf	Bronze	3	0.516394	3059.68	0.789398	1	NIST14	NIST	258.0	N/A	165.009	3	N/A	1	257.211	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000313645	490	UPDATE-SINGLE-ANNOTATED-BRONZE	0.223279648609	 	spec-00000.mgf
9497	M+H	N/A	1	PC(20:1/0:0); [M+H]+ C28H57N1O7P1	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf9497	N/A	N/A	CID; Velos	Positive	LC-ESI	549.379	lib-00003.mgf	Gold	1	0.511744	1976.55	1.08588	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	549.379	N/A	134.01	3	N/A	1	550.465	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003106813	218	UPDATE-SINGLE-ANNOTATED-GOLD	0.223279648609	 	spec-00000.mgf
927	M+NH4	N/A	1	TG(16:1/16:1/16:1); [M+NH4]+ C51H96N1O6	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf927	N/A	N/A	CID; Velos	Positive	LC-ESI	800.689	lib-00003.mgf	Gold	1	0.525029	2497.09	1.99939	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	800.689	N/A	289.416	7	N/A	1	802.688	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003107482	6057	UPDATE-SINGLE-ANNOTATED-GOLD	0.223279648609	 	spec-00000.mgf
9083	M+H	N/A	1	Cer(d18:1/18:0); [M+H]+ C36H72N1O3	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf9083	N/A	N/A	CID; Velos	Positive	LC-ESI	565.543	lib-00003.mgf	Gold	1	0.525879	1816.67	1.0274	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	565.543	N/A	237.416	3	N/A	1	564.516	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003134390	3312	UPDATE-SINGLE-ANNOTATED-GOLD	0.223279648609	 	spec-00000.mgf
9072	M+H	N/A	1	Cer(d18:0/22:0(2OH)); [M+H]+ C40H82N1O4	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf9072	N/A	N/A	HCD; Velos	Positive	LC-ESI	639.617	lib-00003.mgf	Gold	1	0.515366	1523.74	0.974609	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	639.617	N/A	215.722	4	N/A	1	640.592	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003132873	22071	UPDATE-SINGLE-ANNOTATED-GOLD	0.223279648609	 	spec-00000.mgf
8919	M-H	N/A	1	PA(16:0/17:0); [M-H]- C36H70O8P1	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf8919	N/A	N/A	CID; Velos	Negative	LC-ESI	662.489	lib-00003.mgf	Gold	1	0.524331	142.065	0.0941162	1	PNNL-LIPIDS-NEGATIVE	Thomas Metz	662.489	N/A	192.346	3	N/A	1	662.583	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003106703	5420	UPDATE-SINGLE-ANNOTATED-GOLD	0.223279648609	 	spec-00000.mgf
