shared name	CSI_#adducts	CSI_#predictedFPs	CSI_ConfidenceScore	CSI_CSI:FingerIDScore	CSI_ZodiacScore	CSI_SiriusScore	CSI_molecularFormula	CSI_adduct	CSI_InChIkey2D	CSI_InChI	CSI_name	CSI_smiles	CSI_xlogp	CSI_pubchemids	CSI_links	CSI_dbflags	CSI_ionMass	CSI_retentionTimeInSeconds	CSI_id
22230	1	1		-107.9	0.99	50.796	C33H66O4	[M + Na]+	OTRUEIQBIGHSMI	InChI=1S/C33H66O4/c1-4-7-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-27-33(35)37-30-32(34)29-36-28-31(6-3)26-8-5-2/h31-32,34H,4-30H2,1-3H3	1-Docosanoyloxy-3-(2-ethylhexyloxy)-2-propanol	CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COCC(CC)CCCC)O	13.1	15980983;76971259;76971260;76971261;76971262	PubChem:(15980983 76971259 76971260 76971261 76971262);NORMAN:(NS00013680)	262146	549.481	257.971	4646_CARA_C18_pos_SIRIUS_22230
772	1	1		-44.326	1.0	59.355	C35H66O5	[M + H]+	PBQUPIXOPSSWNK	InChI=1S/C35H66O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-34(37)39-32-33(31-36)40-35(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h13,15,33,36H,3-12,14,16-32H2,1-2H3	Diacylglycerol(16:1/16:0)	CCCCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCCCCCC	13.1	54180809;53478036;88619415;134757337	COCONUT:(CNP0084931);HMDB:(7127);PubChem:(54180809 53478036 88619415 134757337);SuperNatural:(SN00216966);YMDB Mine;CHEBI:(88471);PubChem class - bio and metabolites	34379661354	567.498	220.364	5255_CARA_C18_pos_SIRIUS_772
524	2	2		-53.858	0.999	29.108	C33H60O5	[M + H3N + H]+	MMXVUIXFSQFCJO	InChI=1S/C33H60O5/c1-3-5-7-9-11-13-15-16-18-20-22-24-26-28-33(36)38-31(29-34)30-37-32(35)27-25-23-21-19-17-14-12-10-8-6-4-2/h10,12-13,15,31,34H,3-9,11,14,16-30H2,1-2H3	Diacylglycerol(14:1/16:1)	CCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCCCC	11.1	53477976;134750024;138212081	COCONUT:(CNP0125063);HMDB:(7041);PubChem:(53477976 134750024 138212081);SuperNatural:(SN00216881);CHEBI:(88780);PubChem class - bio and metabolites;YMDB:(1126)	19988522	554.48	195.886	3561_CARA_C18_pos_SIRIUS_524
4620	2	2		-64.264	1.0	47.102	C22H42O2	[M + H3N + H]+	KJDZDTDNIULJBE	InChI=1S/C22H42O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h11-12H,2-10,13-21H2,1H3,(H,23,24)	cetoleate	CCCCCCCCCCC=CCCCCCCCCCC(=O)O	8.454	160494;5282771;5312549;5460982	COCONUT:(CNP0169087);HMDB:(2884 31013);Natural Products:(UNPD73373 UNPD100260 UNPD220239);PubChem:(160494 5282771 5312549 5460982);SuperNatural:(SN00286967 SN00243498);CHEBI:(32429 32428);PubChem class - bio and metabolites;MeSH:(5282771 5312549);PubMed	19955822	356.352	76.113	1893_CARA_C18_pos_SIRIUS_4620
17740	2	2		-136.878	0.937	11.985	C17H34O3S	[M + H]+	BDJVDTNFHGGXPZ	InChI=1S/C17H34O3S/c1-2-3-4-5-6-7-8-9-10-11-12-16(18)15-21-14-13-17(19)20/h16,18H,2-15H2,1H3,(H,19,20)	3-[(2-hydroxytetradecyl)thio]propionic acid	CCCCCCCCCCCCC(CSCCC(=O)O)O	5.9	3020348	PubChem:(3020348);NORMAN:(NS00058955)	262146	319.228	48.091	7172_CARA_C18_pos_SIRIUS_17740
1870	1	2		-222.122	0.901	13.014	C22H45NO6	[M + H]+	BAQZGMGRUAWPCJ	InChI=1S/C22H45NO6/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23-22(29)21(28)20(27)19(26)18(25)17-24/h18-21,24-28H,2-17H2,1H3,(H,23,29)	N-Hexadecyl-D-gluconamide	CCCCCCCCCCCCCCCCNC(=O)C(C(C(C(CO)O)O)O)O	4.1	87613;18923929;129727972	PubChem:(87613 18923929 129727972);NORMAN:(NS00051705)	262146	420.33	85.047	1787_CARA_C18_pos_SIRIUS_1870
23219	3	3		-128.676	1.0	41.23	C9H14O3	[M + H3N + H]+	JCIZEWRBCTUEFG	InChI=1S/C9H14O3/c10-8-4-2-1-3-7(8)5-6-9(11)12/h7H,1-6H2,(H,11,12)	Oprea1_486914	C1CCC(=O)C(C1)CCC(=O)O	0.8	98393;759389;759391;4257285;6938801;6938799	NORMAN:(NS00049874);COCONUT:(CNP0045918);PubChem:(98393 759389 759391 4257285 6938801 6938799);SuperNatural:(SN00117851 SN00117852);ZINC bio:(ZINC00225902 ZINC00225904);Training Set;PubMed	3432514	188.127	13.756	1243_CARA_C18_pos_SIRIUS_23219
29857	1	2		-316.921	0.707	9.4	C36H54O	[M - H2O + H]+	QZSXREVZWGPFCD	InChI=1S/C36H54O/c1-24(2)26-16-19-33(5)22-23-35(7)27(31(26)33)14-15-29-34(6)20-18-30(37-25-12-10-9-11-13-25)32(3,4)28(34)17-21-36(29,35)8/h9-13,26-31H,1,14-23H2,2-8H3		CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)OC6=CC=CC=C6)C)C	10.131		COCONUT:(CNP0096959)	2097152	485.414	177.242	1950_CARA_C18_pos_SIRIUS_29857
23030	2	2		-135.846	1.0	27.301	C26H50O2	[M + H3N + H]+	LPLFQLPPNAQKPN	InChI=1S/C26H50O2/c1-3-5-7-9-11-13-14-15-17-19-21-23-26(28)24-25(27)22-20-18-16-12-10-8-6-4-2/h3-24H2,1-2H3		CCCCCCCCCCCCCC(=O)CC(=O)CCCCCCCCCC	10.7	131751795	COCONUT:(CNP0002986);HMDB:(35549);PubChem:(131751795);PubChem class - bio and metabolites	18874378	412.414	119.349	7747_CARA_C18_pos_SIRIUS_23030
124	1	2		-167.297	0.013	34.253	C44H87N5O2	[M + Na]+	KYVMYYMBMFHFLN	InChI=1S/C44H87N5O2/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-43(50)48-41-39-46-37-35-45-36-38-47-40-42-49-44(51)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20,45-47H,3-16,21-42H2,1-2H3,(H,48,50)(H,49,51)	N,N''-[Iminobis(ethyleneiminoethylene)]bis(oleamide)	CCCCCCCCC=CCCCCCCCC(=O)NCCNCCNCCNCCNC(=O)CCCCCCCC=CCCCCCCCC	12.5	9810462;57356427;56841257	NORMAN:(NS00036175);PubChem class - safety and toxic;PubChem:(9810462 57356427 56841257)	67371010	740.673	289.268	5137_CARA_C18_pos_SIRIUS_124
864	1	1		-154.825	0.954	35.602	C48H95NO4	[M - H4O2 + H]+	KSVODRGOBYCXKF	InChI=1S/C48H95NO4/c1-2-3-4-5-6-7-8-24-27-30-33-36-39-42-47(52)46(45-51)49-48(53)43-40-37-34-31-28-25-22-20-18-16-14-12-10-9-11-13-15-17-19-21-23-26-29-32-35-38-41-44-50/h39,42,46-47,50-52H,2-38,40-41,43-45H2,1H3,(H,49,53)	N-[(E)-1,3-dihydroxyoctadec-4-en-2-yl]-30-hydroxytriacontanamide	CCCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCO)O	18.9	59593568;72334487;131708300	PubChem:(59593568 72334487 131708300);CHEBI:(138664);Biocyc:(CPD-22026);KEGG Mine	8589936674	714.708	319.193	1510_CARA_C18_pos_SIRIUS_864
22808	1	3		-193.849	0.726	17.218	C36H68N2O7	[M + H3N + H]+	FYYPBKAUUIEWNN	InChI=1S/C36H68N2O7/c1-4-5-6-7-8-9-10-13-16-19-22-25-31(27-33(40)37-28-34(41)38-32(29-39)36(43)44)45-35(42)26-23-20-17-14-11-12-15-18-21-24-30(2)3/h30-32,39H,4-29H2,1-3H3,(H,37,40)(H,38,41)(H,43,44)		CCCCCCCCCCCCCC(CC(=O)NCC(=O)NC(CO)C(=O)O)OC(=O)CCCCCCCCCCCC(C)C	10.9	10349186	COCONUT:(CNP0112723);Natural Products:(UNPD29201);PubChem:(10349186);SuperNatural:(SN00276927)	3178498	658.537	217.989	1878_CARA_C18_pos_SIRIUS_22808
7755	3	3		-75.523	1.0	13.617	C36H66O3	[M + H]+	OCNZHGHKKQOQCZ	InChI=1S/C36H66O3/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35(37)39-36(38)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20H,3-16,21-34H2,1-2H3	Oleic anhydride	CCCCCCCCC=CCCCCCCCC(=O)OC(=O)CCCCCCCC=CCCCCCCCC	14.9	90647;6183559;5369123;20981578;57489668	NORMAN:(NS00019713);COCONUT:(CNP0145523);Natural Products:(UNPD150260);PubChem:(90647 6183559 5369123 20981578 57489668);SuperNatural:(SN00389608);PubChem class - safety and toxic	70549506	547.507	232.829	5896_CARA_C18_pos_SIRIUS_7755
9233	1	1		-39.735	1.0	23.737	C28H54O5	[M + H3N + H]+	YVGAGEPCPHCENG	InChI=1S/C28H54O5/c1-3-5-7-9-10-11-12-13-14-15-16-17-19-21-23-28(31)33-26(24-29)25-32-27(30)22-20-18-8-6-4-2/h26,29H,3-25H2,1-2H3		CCCCCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCC	10.3	131802094;138309048	HMDB:(92927);PubChem:(131802094 138309048);PubChem class - bio and metabolites	16777226	488.428	164.345	7820_CARA_C18_pos_SIRIUS_9233
9718	1	3		-57.04	0.098	14.382	C17H32	[M + Na]+	DQDNKQWGBZFFRA	InChI=1S/C17H32/c1-3-5-7-9-11-13-15-17-16-14-12-10-8-6-4-2/h1H,4-17H2,2H3	1-Heptadecyne	CCCCCCCCCCCCCCCC#C	8.4	141274	PubChem class - safety and toxic;PubChem:(141274);PubMed	67108930	259.239	196.411	4834_CARA_C18_pos_SIRIUS_9718
31393	1	1		-294.039	1.0	42.032	C27H51N5O4	[M + H]+	IBXGTBVZOHIABT	InChI=1S/C27H51N5O4/c1-5-12-20(4)13-9-7-6-8-10-14-21-17-23(33)29-18-24(34)31-22(15-11-16-28)26(35)32-25(19(2)3)27(36)30-21/h19-22,25H,5-18,28H2,1-4H3,(H,29,33)(H,30,36)(H,31,34)(H,32,35)		CCCC(C)CCCCCCCC1CC(=O)NCC(=O)NC(C(=O)NC(C(=O)N1)C(C)C)CCCN	3.436		COCONUT:(CNP0194618)	2097152	510.399	80.354	1629_CARA_C18_pos_SIRIUS_31393
1322	2	2		-31.336	0.998	48.158	C37H70O5	[M + H]+	JXTPSPISHXPXCW	InChI=1S/C37H70O5/c1-3-5-7-9-11-13-15-16-17-18-19-20-22-23-25-27-29-31-36(39)41-34-35(33-38)42-37(40)32-30-28-26-24-21-14-12-10-8-6-4-2/h16-17,35,38H,3-15,18-34H2,1-2H3	Diacylglycerol(20:1/14:0)	CCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCC=CCCCCCCCC	14.2	53478201;134742728	COCONUT:(CNP0084658);HMDB:(7385);PubChem:(53478201 134742728);SuperNatural:(SN00217220);YMDB Mine;CHEBI:(88944);PubChem class - bio and metabolites	34379661354	595.529	233.293	2729_CARA_C18_pos_SIRIUS_1322
21663	1	1		-341.65	0.457	6.83	C36H66O6	[M + H]+	NKTVCLDLTHHNFS	InChI=1S/C36H66O6/c1-3-4-5-6-15-18-23-32(37)33(38)24-19-20-25-34(39)35-27-26-31(42-35)22-17-14-12-10-8-7-9-11-13-16-21-30-28-29(2)41-36(30)40/h28-29,31-35,37-39H,3-27H2,1-2H3		CCCCCCCCC(C(CCCCC(C1CCC(O1)CCCCCCCCCCCCC2=CC(OC2=O)C)O)O)O	10.538		COCONUT:(CNP0101136)	2097152	595.497	127.636	5661_CARA_C18_pos_SIRIUS_21663
4583	3	3		-144.254	1.0	14.761	C22H44N2O3	[M + H]+	OLDGKSQBWGEFNM	InChI=1S/C22H44N2O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-18-21(25)24-20(22(26)27)17-15-16-19-23/h20H,2-19,23H2,1H3,(H,24,25)(H,26,27)	n2-palmitoyl-l-lysine	CCCCCCCCCCCCCCCC(=O)NC(CCCCN)C(=O)O	4.3	108851;9821462;129671800	NORMAN:(NS00056389);COCONUT:(CNP0155074);Natural Products:(UNPD42987);PubChem:(108851 9821462 129671800);SuperNatural:(SN00338630);MeSH:(108851);PubMed	3440710	385.339	119.474	4720_CARA_C18_pos_SIRIUS_4583
5631	1	1		-322.151	0.999	14.649	C37H75NO4	[M + H3N + H]+	PUGFCQQOYJMKOO	InChI=1S/C37H75NO4/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33-42-35-36(40)34-38(31-32-39)37(41)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h36,39-40H,3-35H2,1-2H3	ACMC-20mdfb	CCCCCCCCCCCCCCCCOCC(CN(CCO)C(=O)CCCCCCCCCCCCCCC)O	13.4	3082568;76958083;76958084	NORMAN:(NS00008245);MeSH:(3082568);PubChem class - safety and toxic;PubChem:(3082568 76958083 76958084);PubMed	67371078	615.598	267.855	7339_CARA_C18_pos_SIRIUS_5631
720	1	1		-629.797	0.931	22.959	C47H71N3O5	[M - H4O2 + H]+	IMXCZCDCBOEIHB	InChI=1S/C47H71N3O5/c1-5-6-7-10-31-13-14-33(42(51)23-31)11-8-9-12-34-15-17-38(41-26-37(28-50-41)30(4)21-29(2)3)40-25-36(22-32-19-20-49-43(48)24-32)39-18-16-35(27-47(39,40)55)45(52)44(34)46(53)54/h13-14,16,18-20,24,26,28-31,33-36,38-40,42,44-45,50-52,55H,5-12,15,17,21-23,25,27H2,1-4H3,(H2,48,49)(H,53,54)/p+1		CCCCCC1CC(C(C=C1)CCCCC2CCC(C3CC(C4C3(CC(C=C4)C(C2C(=O)O)O)O)CC5=CC(=[NH+]C=C5)N)C6=CC(=CN6)C(C)CC(C)C)O	0.0		COCONUT:(CNP0090938)	2097152	722.522	210.913	812_CARA_C18_pos_SIRIUS_720
11863	2	2		-226.17	0.369	43.686	C26H51N11O8	[M - H2O + H]+	NAZUUUQJQCQMJM	InChI=1S/C26H51N11O8/c1-15(38)34-16(7-5-13-32-24(28)29)21(41)36-18(10-11-20(39)40)22(42)35-17(8-6-14-33-25(30)31)23(43)37-19(26(2,44)45)9-3-4-12-27/h16-19,44-45H,3-14,27H2,1-2H3,(H,34,38)(H,35,42)(H,36,41)(H,37,43)(H,39,40)(H4,28,29,32)(H4,30,31,33)		CC(=O)NC(CCCN=C(N)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(C)(O)O	-7.2	42627339	PubChem:(42627339);PubChem class - bio and metabolites	16777218	628.39	45.521	2382_CARA_C18_pos_SIRIUS_11863
20093	1	1		-189.537	0.989	26.185	C39H78N2O4	[M - H2O + H]+	RHIIHYCQYFKTHL	InChI=1S/C39H78N2O4/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-40(33-35-42)38(44)37-39(45)41(34-36-43)32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h42-43H,3-37H2,1-2H3	Questamide H	CCCCCCCCCCCCCCCCN(CCO)C(=O)CC(=O)N(CCCCCCCCCCCCCCCC)CCO	13.5	9809545	PubChem:(9809545);PubChem class - safety and toxic	67108866	621.595	253.185	709_CARA_C18_pos_SIRIUS_20093
797	2	2		-55.728	0.993	18.187	C21H38O4	[M + H]+	WECGLUPZRHILCT	InChI=1S/C21H38O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h6-7,9-10,20,22-23H,2-5,8,11-19H2,1H3	Emalsy MU	CCCCCC=CCC=CCCCCCCCC(=O)OCC(CO)O	5.67	92175;117319;5283469;6256628;6436630;40565473;40565474;40489139;44449110;71749806;124511008;124389150	HMDB:(11568);SuperNatural:(SN00307909 SN00011282 SN00011283 SN00399738);ZINC bio:(ZINC04557100 ZINC04557101);additional;MeSH:(117319 5283469 6256628 6436630);PubMed;NORMAN:(NS00013703);COCONUT:(CNP0177983);KNApSAcK:(40789);Natural Products:(UNPD29468 UNPD106192 UNPD193801);PubChem:(92175 117319 5283469 6256628 6436630 40565473 40565474 40489139 44449110 71749806 124511008 124389150);YMDB Mine;CHEBI:(75568 75565 75563 75561);PubChem class - bio and metabolites;Training Set;KEGG Mine	42970439806	355.283	54.05	7801_CARA_C18_pos_SIRIUS_797
21920	1	1		-495.048	0.823	7.96	C14H32N6O	[M + H3N + H]+	SIZLOJWDXLSSNU	InChI=1S/C14H32N6O/c1-11(7-4-5-10-20(2)3)19-13(21)12(15)8-6-9-18-14(16)17/h11-12H,4-10,15H2,1-3H3,(H,19,21)(H4,16,17,18)	(2S)-2-amino-5-(diaminomethylideneamino)-N-[(2R)-6-(dimethylamino)hexan-2-yl]pentanamide	CC(CCCCN(C)C)NC(=O)C(CCCN=C(N)N)N	-0.6	11987875	PubChem:(11987875);PubChem class - bio and metabolites	16777218	318.298	112.253	3917_CARA_C18_pos_SIRIUS_21920
4487	3	3		-48.59	1.0	77.617	C19H36O4	[M + H]+	KVYUBFKSKZWZSV	InChI=1S/C19H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(22)23-17-18(21)16-20/h7-8,18,20-21H,2-6,9-17H2,1H3	Monopalmitolein	CCCCCCC=CCCCCCCCC(=O)OCC(CO)O	5.169	3377134;5808324;9883914;53301862;53480976;71627386;87854564	COCONUT:(CNP0129608);HMDB:(11565);PubChem:(3377134 5808324 9883914 53301862 53480976 71627386 87854564);YMDB Mine;CHEBI:(133596);additional;PubChem class - bio and metabolites;Training Set;PubMed	34379153514	329.267	93.95	4655_CARA_C18_pos_SIRIUS_4487
2157	1	2		-378.114	0.805	21.783	C20H34N6O	[M + H3N + H]+	CSNDFUBIEACSGJ	InChI=1S/C20H34N6O/c1-24(2)11-17-12-26(23-22-17)13-18-10-15-8-9-25(18)14-19(15)20(27)21-16-6-4-3-5-7-16/h12,15-16,18-19H,3-11,13-14H2,1-2H3,(H,21,27)		CN(C)CC1=CN(N=N1)CC2CC3CCN2CC3C(=O)NC4CCCCC4	1.2	40724321;40724323;44716104	COCONUT:(CNP0013424 CNP0129503);PubChem:(40724321 40724323 44716104);SuperNatural:(SN00015440 SN00015441);ZINC bio:(ZINC08298874 ZINC08298876)	3153922	392.311	75.907	4384_CARA_C18_pos_SIRIUS_2157
22327	2	2		-256.322	0.99	12.511	C32H61NO4	[M + H]+	OXGAGPAURVYCEQ	InChI=1S/C32H61NO4/c1-3-5-7-9-11-13-15-16-17-19-20-22-24-26-30(35)29(28-34)33-32(37)31(36)27-25-23-21-18-14-12-10-8-6-4-2/h17,19,24,26,29-31,34-36H,3-16,18,20-23,25,27-28H2,1-2H3,(H,33,37)		CCCCCCCCCCCCC(C(=O)NC(CO)C(C=CCCC=CCCCCCCCCC)O)O	10.1	25245716;90659095	COCONUT:(CNP0047936);PubChem:(25245716 90659095);SuperNatural:(SN00215546);Biocyc:(CPD-8432)	3147778	524.466	157.319	363_CARA_C18_pos_SIRIUS_22327
10941	1	3		-448.914	0.965	30.889	C44H87NO6	[M + Na]+	OUVFMUMVGUPQJP	InChI=1S/C44H87NO6/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-23-24-25-27-29-31-33-35-37-41(48)43(50)44(51)45-39(38-46)42(49)40(47)36-34-32-30-28-26-16-14-12-10-8-6-4-2/h14,16,39-43,46-50H,3-13,15,17-38H2,1-2H3,(H,45,51)	N-[(E,1S,2S,3R)-2,3-dihydroxy-1-(hydroxymethyl)heptadec-10-enyl]-2,3-dihydroxy-hexacosanamide	CCCCCCCCCCCCCCCCCCCCCCCC(C(C(=O)NC(CO)C(C(CCCCCCC=CCCCCCC)O)O)O)O	14.8	66553556	COCONUT:(CNP0136349);Natural Products:(UNPD216563);PubChem:(66553556)	2129922	748.638	274.068	5366_CARA_C18_pos_SIRIUS_10941
73	2	2		-81.275	1.0	16.543	C30H60O3	[M - H2O + H]+	TWKWQEVFDJXTMP	InChI=1S/C30H60O3/c1-29(31)27-25-23-21-19-17-15-13-11-9-7-5-3-2-4-6-8-10-12-14-16-18-20-22-24-26-28-30(32)33/h29,31H,2-28H2,1H3,(H,32,33)		CC(CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O)O	13.0	54337353	MeSH:(54337353);PubChem:(54337353);PubMed	70	451.448	258.384	5953_CARA_C18_pos_SIRIUS_73
7284	3	3		-59.838	1.0	33.479	C22H42O4	[M - H2O + H]+	DGXRZJSPDXZJFG	InChI=1S/C22H42O4/c23-21(24)19-17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18-20-22(25)26/h1-20H2,(H,23,24)(H,25,26)	docosanedioate	C(CCCCCCCCCCC(=O)O)CCCCCCCCCC(=O)O	7.553	244872;22173968	SuperNatural:(SN00157290 SN00277676);ZINC bio:(ZINC04262019);Plantcyc:(CPD-13101);PubMed;COCONUT:(CNP0104073 CNP0360953);KNApSAcK:(34175);Natural Products:(UNPD4769);PubChem:(244872 22173968);CHEBI:(76319 76299);PubChem class - bio and metabolites;KEGG:(C19625);PubChem class - safety and toxic;Biocyc:(CPD-13101)	87206258	353.303	120.063	2362_CARA_C18_pos_SIRIUS_7284
5227	2	2		-107.706	1.0	21.091	C14H24O	[M - H2O + H]+	ALXCRKQLOWBSOZ	InChI=1S/C14H24O/c1-3-5-6-7-8-9-10-11-12-13-14(15)4-2/h3-4H,1-2,5-13H2	tetradeca-1,13-dien-3-one	C=CCCCCCCCCCC(=O)C=C	5.2	337818	COCONUT:(CNP0297980);Natural Products:(UNPD86737);PubChem:(337818)	2129922	191.178	64.195	5422_CARA_C18_pos_SIRIUS_5227
3846	3	4		-15.372	0.974	47.979	C37H70O5	[M - H2O + H]+	VQOIASKPUKUIDV	InChI=1S/C37H70O5/c1-3-5-7-9-11-13-15-16-17-18-19-20-22-24-26-28-30-32-37(40)42-35(33-38)34-41-36(39)31-29-27-25-23-21-14-12-10-8-6-4-2/h16-17,35,38H,3-15,18-34H2,1-2H3	Diacylglycerol(14:0/20:1)	CCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCC=CCCCCCCCC	14.2	53477956;134773990;138282457	COCONUT:(CNP0284479);HMDB:(7021);PubChem:(53477956 134773990 138282457);SuperNatural:(SN00216862);YMDB Mine;CHEBI:(88797);PubChem class - bio and metabolites	34379661354	577.52	232.543	2701_CARA_C18_pos_SIRIUS_3846
23979	1	1		-151.001	1.0	30.383	C22H44O3	[M + H3N + H]+	MGYUQZIGNZFZJS	InChI=1S/C22H44O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-24-21-22-25-20-18-23/h9-10,23H,2-8,11-22H2,1H3	2-(2-octadec-9-enoxyethoxy)ethanol	CCCCCCCCC=CCCCCCCCCOCCOCCO	6.811	4686856;6186028;13387455	PubChem:(4686856 6186028 13387455);NORMAN:(NS00022297)	262146	374.361	75.402	2992_CARA_C18_pos_SIRIUS_23979
821	4	4		-75.687	1.0	94.937	C21H38O	[M + H3N + H]+	FHJCKWVRJORHEH	InChI=1S/C21H38O/c1-3-5-7-9-11-13-15-17-19-21(22)20-18-16-14-12-10-8-6-4-2/h3,11,13H,1,4-10,12,14-20H2,2H3	(6E)-henicosa-1,6-dien-11-one	CCCCCCCCCCC(=O)CCCC=CCCCC=C	7.7	14214771;72728611	COCONUT:(CNP0198752);Natural Products:(UNPD109227 UNPD67907);PubChem:(14214771 72728611);SuperNatural:(SN00228282 SN00331569)	3178498	324.324	119.414	1704_CARA_C18_pos_SIRIUS_821
20561	2	2		-115.059	0.998	6.783	C11H23NO2	[M - H2O + H]+	HYALHALGUKZZPY	InChI=1S/C11H23NO2/c1-3-4-5-6-7-8-11(14)12-9-10(2)13/h10,13H,3-9H2,1-2H3,(H,12,14)	Caprylic isopropanolamide	CCCCCCCC(=O)NCC(C)O	2.3	5463938;76972324;76972325	PubChem:(5463938 76972324 76972325);NORMAN:(NS00050719)	262146	184.169	27.252	6853_CARA_C18_pos_SIRIUS_20561
732	1	1		-212.527	1.0	17.22	C25H52N2O4	[M - H2O + H]+	UTKCMHKLSPXJNN	InChI=1S/C25H52N2O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-18-25(30)27(31)20-17-19-26(21-23-28)22-24-29/h28-29,31H,2-24H2,1H3		CCCCCCCCCCCCCCCCCC(=O)N(CCCN(CCO)CCO)O	6.7	139597374	PubChem:(139597374);NORMAN:(NS00055064)	262146	427.388	75.885	4153_CARA_C18_pos_SIRIUS_732
8711	1	2		-202.503	0.675	18.074	C37H72N2O5	[M + H3N + H]+	PUZMSNPCMYUOTE	InChI=1S/C37H72N2O5/c1-31(2)24-19-15-11-7-5-9-13-17-21-26-33(30-35(40)39-34(37(42)43)27-23-29-38)44-36(41)28-22-18-14-10-6-8-12-16-20-25-32(3)4/h31-34H,5-30,38H2,1-4H3,(H,39,40)(H,42,43)	5-amino-2-[[15-methyl-3-(13-methyltetradecanoyloxy)hexadecanoyl]amino]pentanoic acid	CC(C)CCCCCCCCCCCC(CC(=O)NC(CCCN)C(=O)O)OC(=O)CCCCCCCCCCCC(C)C	10.0	21778445	COCONUT:(CNP0262138);Natural Products:(UNPD96613);PubChem:(21778445);SuperNatural:(SN00379278)	3178498	642.575	179.784	5957_CARA_C18_pos_SIRIUS_8711
22112	3	3		-13.305	1.0	96.72	C17H32O2	[M + H3N + H]+	IZFGRAGOVZCUFB	InChI=1S/C17H32O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19-2/h8-9H,3-7,10-16H2,1-2H3	Methyl palmitelaidate	CCCCCCC=CCCCCCCCC(=O)OC	6.5	14258;638303;643801;131668381	SuperNatural:(SN00312220);additional;MeSH:(643801);PubMed;NORMAN:(NS00044473);COCONUT:(CNP0246101);Natural Products:(UNPD121732 UNPD100310 UNPD211715);PubChem:(14258 638303 643801 131668381);YMDB Mine;CHEBI:(84156);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Training Set;KEGG Mine	60217409638	286.272	134.8	4823_CARA_C18_pos_SIRIUS_22112
