rank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
36	3	7	N/A	-261.3592759786231	0.017587939698492462	15.960455550832906	C35H36N4O6	[M - H]-	KECOXFKVIHSIBO	InChI=1S/C35H36N4O6/c1-6-21-17(2)25-13-26-18(3)23(8-11-34(42)43)31(37-26)16-32-24(9-12-35(44)45)20(5)28(39-32)15-30-22(7-10-33(40)41)19(4)27(38-30)14-29(21)36-25/h6,13-16,36,39H,1,7-12H2,2-5H3,(H,40,41)(H,42,43)(H,44,45)	Harderoporphyrin	CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5C(=C(C(=N5)C=C1N2)CCC(=O)O)C)C=C)C)C(=C3CCC(=O)O)C)CCC(=O)O	3.5999999	3081462;20849026	COCONUT:(CNP0002384);HMDB:(683);Natural Products:(UNPD92072);PubChem:(3081462 20849026);MeSH:(3081462);PubMed	2129998	607.2561	114.633	4110_CARA_HILIC_neg_SIRIUS_charge0_removed_5966
37	2	2	N/A	-117.15247018984915	0.9999999999999999	50.04523483155477	C8H18O10S2	[M - H4O2 - H]-	ODOISJJCWUVNDJ	InChI=1S/C8H18O10S2/c1-19(13,14)17-3-5(9)7(11)8(12)6(10)4-18-20(2,15)16/h5-12H,3-4H2,1-2H3	Mannograno	CS(=O)(=O)OCC(C(C(C(COS(=O)(=O)C)O)O)O)O	-3.4000001	14464;97352;142775;23617417;97038452;97038453;97038454	COCONUT:(CNP0019305);PubChem class - safety and toxic;PubChem:(14464 97352 142775 23617417 97038452 97038453 97038454)	69206018	301.0044	132.689	755_CARA_HILIC_neg_SIRIUS_charge0_removed_2496
38	1	1	N/A	-210.26270532621893	0.25326633165829143	5.905233261261003	C11H10Cl6N2O2	[M + Br]-	RDRMYYYUTJIZPH	InChI=1S/C11H10Cl6N2O2/c1-2-21-10(20)19-9(11(15,16)17)18-8-6(13)3-5(12)4-7(8)14/h3-4,9,18H,2H2,1H3,(H,19,20)	ethyl N-[2,2,2-trichloro-1-(2,4,6-trichloroanilino)ethyl]carbamate	CCOC(=O)NC(C(Cl)(Cl)Cl)NC1=C(C=C(C=C1Cl)Cl)Cl	6.4000001	4569341;92199221;92199222	PubChem:(4569341 92199221 92199222);PubChem class - safety and toxic	67108866	490.8017	158.509	159_CARA_HILIC_neg_SIRIUS_charge0_removed_235
39	3	1	N/A	-236.89879025382348	0.9110552763819095	17.515124230756424	C13H16Cl2N2O3	[M - H]-	URCUQLLCFILFEO	InChI=1S/C13H16Cl2N2O3/c1-8(19)16-10-4-2-9(3-5-10)6-11(7-18)17-13(20)12(14)15/h2-5,11-12,18H,6-7H2,1H3,(H,16,19)(H,17,20)	null	CC(=O)NC1=CC=C(C=C1)CC(CO)NC(=O)C(Cl)Cl	1.8506124	""	COCONUT:(CNP0208710);Natural Products:(UNPD12771);SuperNatural:(SN00236689)	3178496	317.0438	104.396	1490_CARA_HILIC_neg_SIRIUS_charge0_removed_2601
40	2	2	N/A	-52.63712948513156	0.9999999999999999	92.24518558767242	C6H11NO4	[M - H]-	PEDXUVCGOLSNLQ	InChI=1S/C6H11NO4/c1-3(8)5(6(10)11)7-4(2)9/h3,5,8H,1-2H3,(H,7,9)(H,10,11)	N-Acetylthreonine	CC(C(C(=O)O)NC(=O)C)O	-1.02782798	152204;4651717;7349658;11062687;15341574;18603708;40492289;40492292;87928836;118662501;133638086	HMDB:(62557);PubChem:(152204 4651717 7349658 11062687 15341574 18603708 40492289 40492292 87928836 118662501 133638086);CHEBI:(133549 45826);ZINC bio:(ZINC04760161 ZINC04760162 ZINC04760164 ZINC04760165);PubChem class - bio and metabolites;MeSH:(152204);Training Set;PubMed;Biocyc:(CPD-20330)	16803950	160.0614	89.31	602_CARA_HILIC_neg_SIRIUS_charge0_removed_2862
41	1	1	N/A	-157.35584997504193	0.9994974874371859	43.799421926126264	C8H14N4O6	[M - H]-	UUGLSEIATNSHRI	InChI=1S/C8H14N4O6/c13-1-9-5-6(11(3-15)7(9)17)12(4-16)8(18)10(5)2-14/h5-6,13-16H,1-4H2	Fixapret 140	C(N1C2C(N(C1=O)CO)N(C(=O)N2CO)CO)O	-2.0999999	79372	NORMAN:(NS00001583);PubChem class - safety and toxic;PubChem:(79372)	67371010	261.0833	109.584	778_CARA_HILIC_neg_SIRIUS_charge0_removed_8506
42	2	2	N/A	-48.69082007499326	0.9999999999999999	16.13166553779441	C7H12N2O3	[M - H]-	KZNQNBZMBZJQJO	InChI=1S/C7H12N2O3/c8-4-6(10)9-3-1-2-5(9)7(11)12/h5H,1-4,8H2,(H,11,12)	bmse000588	C1CC(N(C1)C(=O)CN)C(=O)O	-1.20994711	79101;449546;3013625;6993386;23423004;37888688;44369312;59116152;78184550;101707510	HMDB:(721);SuperNatural:(SN00399510);ZINC bio:(ZINC01637972 ZINC01888739);additional;MeSH:(79101 3013625 23423004);PubMed;NORMAN:(NS00014843);COCONUT:(CNP0295271);Natural Products:(UNPD51137);PubChem:(79101 449546 3013625 6993386 23423004 37888688 44369312 59116152 78184550 101707510);CHEBI:(70744 73779);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;Biocyc:(CPD-10814);KEGG Mine	8677812334	171.0772	182.796	2229_CARA_HILIC_neg_SIRIUS_charge0_removed_2314
43	2	3	N/A	-197.8116167780084	0.5055276381909547	7.001205272440332	C15H26N4O7	[M - H2O - H]-	YUVFBTHLNJXMFM	InChI=1S/C15H26N4O7/c1-8(2)12(15(26)16-4-5-20)19-14(25)11(7-22)18-13(24)10(6-21)17-9(3)23/h5,8,10-12,21-22H,4,6-7H2,1-3H3,(H,16,26)(H,17,23)(H,18,24)(H,19,25)	null	CC(C)C(C(=O)NCC=O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C	-2.73028493	123131786	PubChem:(123131786);PubChem class - bio and metabolites	16777218	355.1612	165.072	2980_CARA_HILIC_neg_SIRIUS_charge0_removed_7106
44	3	4	N/A	-32.00980116602909	0.02110552763819096	24.75750233795081	C19H40NO7P	[M - H2O - H]-	RPXHXZNGZBHSMJ	InChI=1S/C19H40NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-19(22)25-16-18(21)17-27-28(23,24)26-15-14-20/h18,21H,2-17,20H2,1H3,(H,23,24)	Lysophosphatidylethanolamine(14:0/0:0)	CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O	1.29999995	9547070;24802348;46173403;86583448;92863443;101048344	COCONUT:(CNP0346700);HMDB:(11500);PubChem:(9547070 24802348 46173403 86583448 92863443 101048344);CHEBI:(84299);additional;PubChem class - bio and metabolites;YMDB:(1194);Training Set;Biocyc:(CPD0-2147)	19482666	406.2354	82.91	3813_CARA_HILIC_neg_SIRIUS_charge0_removed_5517
45	1	2	N/A	-172.85322614320205	0.02412060301507538	1.3044023779349205	C29H19Cl5O4	[M + Cl]-	ASWYDFIYBFEIEB	InChI=1S/C29H19Cl5O4/c1-38-24-7-4-13-2-5-15-17(11-23(32)29(37)25(15)33)20-12-21(30)16(26(34)28(20)36)6-3-14-9-19(18(24)8-13)27(35)22(31)10-14/h3-4,6-12,35-37H,2,5H2,1H3	Bazzanin O	COC1=C2C=C(CCC3=C(C(=C(C=C3C4=CC(=C(C=CC5=CC2=C(C(=C5)Cl)O)C(=C4O)Cl)Cl)Cl)O)Cl)C=C1	9.89999962	641708;101263414	COCONUT:(CNP0191341);KNApSAcK:(36057);Natural Products:(UNPD93493);PubChem:(641708 101263414);SuperNatural:(SN00331599)	3178514	640.9401	78.966	3728_CARA_HILIC_neg_SIRIUS_charge0_removed_7611
46	1	3	N/A	-204.29304963077644	0.11306532663316583	15.149017623577235	C27H40N8O6	[M + Cl]-	USSUMSBPLJWFSZ	InChI=1S/C27H40N8O6/c28-18(9-4-12-31-27(29)30)24(38)35-14-6-11-21(35)25(39)34-13-5-10-20(34)23(37)32-16-22(36)33-19(26(40)41)15-17-7-2-1-3-8-17/h1-3,7-8,18-21H,4-6,9-16,28H2,(H,32,37)(H,33,36)(H,40,41)(H4,29,30,31)	Bradykinin (1-5)	C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)N)C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)O	-3.4000001	3081453;4278577;53393561;97960527;99939104;102565405;125037645;125037646	PubChem:(3081453 4278577 53393561 97960527 99939104 102565405 125037645 125037646);additional;MeSH:(3081453 4278577);Training Set;PubMed;KEGG Mine	8590475334	607.2734	90.875	3231_CARA_HILIC_neg_SIRIUS_charge0_removed_4801
47	1	1	N/A	-160.66757387282334	0.13417085427135678	10.731518124696942	C7H10N2S	[M + Br]-	KHRNOOSECHSVSN	InChI=1S/C7H10N2S/c1-2-9-5-3-4-6(9)7(8)10/h3-5H,2H2,1H3,(H2,8,10)	1-Ethylpyrrole-2-carbothioamide	CCN1C=CC=C1C(=S)N	0.800000012	3063497	PubChem:(3063497);PubChem class - safety and toxic	67108866	232.9746	90.873	3906_CARA_HILIC_neg_SIRIUS_charge0_removed_4271
48	3	2	N/A	-463.87024490675793	0.7452261306532664	12.496919374670945	C28H32N4O8	[M - H]-	LQBFLYKFUMMQIK	InChI=1S/C28H32N4O8/c1-15-18-10-11-22(33)16(2)24(18)40-27(38)19(15)14-23(34)31-21(13-17-7-4-3-5-8-17)25(35)32-20(26(36)37)9-6-12-30-28(29)39/h3-5,7-8,10-11,20-21,33H,6,9,12-14H2,1-2H3,(H,31,34)(H,32,35)(H,36,37)(H3,29,30,39)	(2S)-5-(carbamoylamino)-2-[[(2S)-2-[[2-(7-hydroxy-4,8-dimethyl-2-oxochromen-3-yl)acetyl]amino]-3-phenylpropanoyl]amino]pentanoic acid	CC1=C(C(=O)OC2=C1C=CC(=C2C)O)CC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CCCNC(=O)N)C(=O)O	1.5	16405527	COCONUT:(CNP0045369 CNP0384216);PubChem:(16405527);SuperNatural:(SN00110479);ZINC bio:(ZINC70704873)	3153922	551.2132	82.394	1253_CARA_HILIC_neg_SIRIUS_charge0_removed_4979
49	3	4	N/A	-315.5776422764799	0.8934673366834173	27.21222497892883	C41H64O15	[M - H4O2 - H]-	AASCKLXRKILUGL	InChI=1S/C41H64O15/c1-18-36(48)26(42)13-33(51-18)55-38-20(3)53-34(15-28(38)44)56-37-19(2)52-32(14-27(37)43)54-23-8-9-39(4)22(11-23)6-7-24-25(39)12-30(46)40(5)35(21-10-31(47)50-17-21)29(45)16-41(24,40)49/h10,18-20,22-30,32-38,42-46,48-49H,6-9,11-17H2,1-5H3	Diginatin	CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CC(C7C8=CC(=O)OC8)O)O)C)O)C)C)C)O)O	2.3964138	103663;441855;11972336;10463032;76317010	COCONUT:(CNP0242430);KNApSAcK:(3615);Natural Products:(UNPD145142);PubChem:(103663 441855 11972336 10463032 76317010);SuperNatural:(SN00403065);CHEBI:(27614);KEGG:(C08861);PubChem class - safety and toxic;PubMed	70287730	759.4024	102.226	177_CARA_HILIC_neg_SIRIUS_charge0_removed_3685
50	1	2	N/A	-276.752092599685	0.3412060301507538	13.033466755042143	C44H76O13	[M + Cl]-	AOWORCAWCUMUFI	InChI=1S/C44H76O13/c1-23-12-13-31(54-37(23)29(7)39(47)48)20-33-24(2)18-27(5)44(52,55-33)22-34-25(3)19-26(4)43(51,56-34)21-32(45)28(6)38(46)42(11,50)36-15-17-41(10,57-36)35-14-16-40(9,49)30(8)53-35/h23-37,45,49-52H,12-22H2,1-11H3,(H,47,48)	null	CC1CCC(OC1C(C)C(=O)O)CC2C(CC(C(O2)(CC3C(CC(C(O3)(CC(C(C)C(=O)C(C)(C4CCC(O4)(C)C5CCC(C(O5)C)(C)O)O)O)O)C)C)O)C)C	5.65091515	""	COCONUT:(CNP0338880)	2097152	847.5034	76.591	2070_CARA_HILIC_neg_SIRIUS_charge0_removed_7051
51	1	1	N/A	-176.46989247138424	0.9999999999999999	13.909363905910347	C2H6O5S2	[M - H2O - H]-	IZDROVVXIHRYMH	InChI=1S/C2H6O5S2/c1-8(3,4)7-9(2,5)6/h1-2H3	Mesic anhydride	CS(=O)(=O)OS(=O)(=O)C	-0.800000012	81560	NORMAN:(NS00043712);PubChem class - safety and toxic;PubChem:(81560);PubMed	67371074	154.9472	172.257	3833_CARA_HILIC_neg_SIRIUS_charge0_removed_535
52	3	3	N/A	-171.74658906227813	0.9999999999999999	21.735131872925116	C22H45NO6	[M - H4O2 - H]-	BAQZGMGRUAWPCJ	InChI=1S/C22H45NO6/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-23-22(29)21(28)20(27)19(26)18(25)17-24/h18-21,24-28H,2-17H2,1H3,(H,23,29)	N-Hexadecyl-D-gluconamide	CCCCCCCCCCCCCCCCNC(=O)C(C(C(C(CO)O)O)O)O	4.0999999	87613;18923929;129727972	PubChem:(87613 18923929 129727972);NORMAN:(NS00051705)	262146	382.2942	69.505	3998_CARA_HILIC_neg_SIRIUS_charge0_removed_5020
53	1	1	N/A	-194.44381729449034	0.9989949748743717	19.126814178323862	C12H6O6	[M + Br]-	GKOUAWRICOWBRG	InChI=1S/C12H6O6/c13-5-9(14)8-4-7-3-6(11(15)16)1-2-10(7)18-12(8)17/h1-5H,(H,15,16)	3-Glyoxyloyl-6-carboxycoumarin	C1=CC2=C(C=C1C(=O)O)C=C(C(=O)O2)C(=O)C=O	1.0	22973	PubChem:(22973);PubChem class - safety and toxic	67108866	324.9351	231.793	1849_CARA_HILIC_neg_SIRIUS_charge0_removed_1212
54	3	1	N/A	-654.7079177654971	0.016080402010050253	9.83429764348654	C26H36N6O10	[M - H4O2 - H]-	KZFLVDCDFDWRDZ	InChI=1S/C26H36N6O10/c1-14(29-25(39)42-26(3,4)5)21(34)28-15(2)22(35)30-12-6-7-18(30)23(36)31(19(24(37)38)13-20(27)33)16-8-10-17(11-9-16)32(40)41/h8-11,14-15,18-19H,6-7,12-13H2,1-5H3,(H2,27,33)(H,28,34)(H,29,39)(H,37,38)	Baapap	CC(C(=O)NC(C)C(=O)N1CCCC1C(=O)N(C2=CC=C(C=C2)[N+](=O)[O-])C(CC(=O)N)C(=O)O)NC(=O)OC(C)(C)C	0.5	5748417	MeSH:(5748417);PubChem:(5748417);PubMed	70	555.2203	347.467	4021_CARA_HILIC_neg_SIRIUS_charge0_removed_9629
55	3	2	N/A	-402.9028269396606	0.11407035175879399	7.049450242042151	C13H21N4O6P	[M - H2O - H]-	XMRCZTXSSJRABQ	InChI=1S/C13H21N4O6P/c1-5-21-24(20,22-6-2)23-8-7-17-9-14-11-10(17)12(18)16(4)13(19)15(11)3/h9H,5-8H2,1-4H3	2-(1,3-dimethyl-2,6-dioxopurin-7-yl)ethyl diethyl phosphate	CCOP(=O)(OCC)OCCN1C=NC2=C1C(=O)N(C(=O)N2C)C	0.381493658	3052894	PubChem:(3052894);PubChem class - safety and toxic	67108866	341.1018	93.002	1137_CARA_HILIC_neg_SIRIUS_charge0_removed_3051
56	3	9	N/A	-196.04381060887047	0.3904522613065327	10.769029611349803	C15H15N7O	[M - H]-	AEGPRVJRZBQPTE	InChI=1S/C15H15N7O/c1-9-7-12(10-3-5-11(16-2)6-4-10)17-13(8-9)14(23)18-15-19-21-22-20-15/h3-8,16H,1-2H3,(H2,18,19,20,21,22,23)	Tmmppc	CC1=CC(=NC(=C1)C(=O)NC2=NNN=N2)C3=CC=C(C=C3)NC	1.89999998	133334	MeSH:(133334);PubChem:(133334);PubMed	70	308.1237	158.957	2216_CARA_HILIC_neg_SIRIUS_charge0_removed_4841
57	1	1	N/A	-98.31269830676287	0.9994974874371858	15.478223742212794	C18H35N3O4	[M - H]-	DNDWZFHLZVYOGF	InChI=1S/C18H35N3O4/c1-10(2)7-13(19)16(22)20-14(8-11(3)4)17(23)21-15(18(24)25)9-12(5)6/h10-15H,7-9,19H2,1-6H3,(H,20,22)(H,21,23)(H,24,25)	Trileucine	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)N	1.93595552	82546;259327;7282368;87188087;92223533;92223534;92223535;124678502;124678503;133127177;139248300	HMDB:(94648);PubChem:(82546 259327 7282368 87188087 92223533 92223534 92223535 124678502 124678503 133127177 139248300);CHEBI:(74541);ZINC bio:(ZINC04556665 ZINC04556666 ZINC04556667 ZINC04556668);PubChem class - bio and metabolites;MeSH:(82546 259327);PubMed	16785518	356.2569	110.619	211_CARA_HILIC_neg_SIRIUS_charge0_removed_4171
58	3	3	N/A	-105.48770876289524	0.9999999999999999	52.67848099644962	C8H14O7	[M - H2O - H]-	XTXBTGQHWHSMGL	InChI=1S/C8H14O7/c1-14-4(3-9)7(15-2)5(10)6(11)8(12)13/h3-7,10-11H,1-2H3,(H,12,13)	null	COC(C=O)C(C(C(C(=O)O)O)O)OC	-2.0999999	54488266;129819762	COCONUT:(CNP0227287);Natural Products:(UNPD160242);PubChem:(54488266 129819762)	2129922	203.0556	75.401	3034_CARA_HILIC_neg_SIRIUS_charge0_removed_4537
59	3	3	N/A	-106.39674252541651	0.9999999999999999	21.75395652225862	C16H32O4	[M - H2O - H]-	BOVBNBWBCCWHEP	InChI=1S/C16H32O4/c17-14-10-6-2-1-3-7-11-15(18)12-8-4-5-9-13-16(19)20/h15,17-18H,1-14H2,(H,19,20)	Hexadecanoic acid, 8,16-dihydroxy-	C(CCCCO)CCCC(CCCCCCC(=O)O)O	3.5999999	15847409	COCONUT:(CNP0107442);Natural Products:(UNPD40399);PubChem:(15847409);SuperNatural:(SN00315174);KEGG Mine	8593113090	269.2131	65.567	3924_CARA_HILIC_neg_SIRIUS_charge0_removed_1905
60	3	2	N/A	-511.8710793773751	0.2824120603015076	29.48989260916971	C36H60N2O6	[M - H2O - H]-	XOCMWVKRQWVEDK	InChI=1S/C36H60N2O6/c1-6-38-24-28(3)12-7-10-27(2)11-8-13-30(26-44-23-22-40)32-16-18-36(34(32)42)33(14-9-21-39)31(29(4)25-41)15-17-35(36,43)19-20-37-5/h8,11-13,25,32-34,37-40,42-43H,2,6-7,9-10,14-24,26H2,1,3-5H3	null	CCNCC(=CCCC(=C)C=CC=C(COCCO)C1CCC2(C1O)C(C(=C(C)C=O)CCC2(CCNC)O)CCCO)C	4.43661833	""	COCONUT:(CNP0069005 CNP0319337);SuperNatural:(SN00169865)	3145728	597.423	73.835	2448_CARA_HILIC_neg_SIRIUS_charge0_removed_9350
61	1	3	N/A	-281.59732734842225	0.061306532663316586	5.711894307765991	C17H18F2N4O	[M + Cl]-	HXWMJCVKQZTZNF	InChI=1S/C17H18F2N4O/c18-13-4-5-15(14(19)11-13)21-17(24)12-22-7-9-23(10-8-22)16-3-1-2-6-20-16/h1-6,11H,7-10,12H2,(H,21,24)	N-(2,4-difluorophenyl)-2-[4-(2-pyridinyl)piperazino]acetamide	C1CN(CCN1CC(=O)NC2=C(C=C(C=C2)F)F)C3=CC=CC=N3	2.20000005	3547487;4432223;7015911	PubChem class - safety and toxic;PubChem:(3547487 4432223 7015911);PubMed	67108930	367.117	81.966	4355_CARA_HILIC_neg_SIRIUS_charge0_removed_5796
62	3	5	N/A	-492.9233095705684	0.0542713567839196	5.081477347337504	C31H30N2O7S	[M - H2O - H]-	BMMLSPGYNLVQDD	InChI=1S/C31H30N2O7S/c1-36-26-10-11-31(22-9-7-6-8-21(22)26)41(34,35)33-24-18-30(40-5)28(38-3)16-20(24)14-25-23-17-29(39-4)27(37-2)15-19(23)12-13-32-25/h6-13,15-18,33H,14H2,1-5H3	N-[2-[(6,7-dimethoxyisoquinolin-1-yl)methyl]-4,5-dimethoxyphenyl]-4-methoxynaphthalene-1-sulfonamide	COC1=CC=C(C2=CC=CC=C21)S(=O)(=O)NC3=CC(=C(C=C3CC4=NC=CC5=CC(=C(C=C54)OC)OC)OC)OC	5.69999981	1784326	COCONUT:(CNP0371774);PubChem:(1784326);SuperNatural:(SN00075767);ZINC bio:(ZINC06058691)	3153922	555.1649	76.219	1748_CARA_HILIC_neg_SIRIUS_charge0_removed_3718
63	1	2	N/A	-51.076518072594304	0.9140703517587941	19.119603916745927	C4H2F6O2	[M - H]-	ACPUHIQZFSBBGQ	InChI=1S/C4H2F6O2/c5-1(6)3(7,8)4(9,10)2(11)12/h1H,(H,11,12)	Butanoic acid, hexafluoro-	C(C(C(C(=O)O)(F)F)(F)F)(F)F	2.0	1752533;1752534	PubChem class - safety and toxic;PubChem:(1752533 1752534);PubMed	67108930	194.9884	72.156	1839_CARA_HILIC_neg_SIRIUS_charge0_removed_9393
64	1	3	N/A	-278.5141840844953	0.2728643216080402	7.278995981908876	C9H14N2O8P2	[M + Cl]-	XCVLZXXLVNRCHX	InChI=1S/C9H14N2O8P2/c1-7-6-11(9(13)10-8(7)12)4-2-3-5-20(14,15)19-21(16,17)18/h2-3,6H,4-5H2,1H3,(H,14,15)(H,10,12,13)(H2,16,17,18)	null	CC1=CN(C(=O)NC1=O)CC=CCP(=O)(O)OP(=O)(O)O	-3.0	137350043	PubChem:(137350043);PubChem class - bio and metabolites	16777218	374.9907	245.584	3624_CARA_HILIC_neg_SIRIUS_charge0_removed_885
65	3	10	N/A	-342.06681634465	0.04572864321608041	26.307937817862804	C18H21NO7	[M - H]-	CFLGRRJTMXNSRV	InChI=1S/C18H21NO7/c1-5-12(17(21)22)19-16(20)7-11-9(2)10-6-14(24-3)15(25-4)8-13(10)26-18(11)23/h6,8,12H,5,7H2,1-4H3,(H,19,20)(H,21,22)	2-[[2-(6,7-dimethoxy-4-methyl-2-oxochromen-3-yl)acetyl]amino]butanoic acid	CCC(C(=O)O)NC(=O)CC1=C(C2=CC(=C(C=C2OC1=O)OC)OC)C	1.5	1806891;1806892;1806893;1806894;3648224	COCONUT:(CNP0078385 CNP0259642);PubChem:(1806891 1806892 1806893 1806894 3648224);SuperNatural:(SN00063518 SN00063519);ZINC bio:(ZINC02159256 ZINC02159258)	3153922	362.1272	118.99	5378_CARA_HILIC_neg_SIRIUS_charge0_removed_3415
66	3	3	N/A	-124.2881739682461	0.9944723618090452	16.10091406921102	C11H13N3O2	[M - H]-	DAQYLOPDNGEWKW	InChI=1S/C11H13N3O2/c1-7-4-10(11(15)16)8(2)14(7)9-5-12-13(3)6-9/h4-6H,1-3H3,(H,15,16)	null	CC1=CC(=C(N1C2=CN(N=C2)C)C)C(=O)O	1.0	43534665	PubChem:(43534665);PubChem class - safety and toxic	67108866	218.0932	123.715	1983_CARA_HILIC_neg_SIRIUS_charge0_removed_1714
67	3	3	N/A	-111.67882365907445	0.9552763819095479	13.917814554020724	C15H27N3O6	[M - H2O - H]-	SOYWRINXUSUWEQ	InChI=1S/C15H27N3O6/c1-7(2)11(14(22)18-12(8(3)4)15(23)24)17-13(21)9(16)5-6-10(19)20/h7-9,11-12H,5-6,16H2,1-4H3,(H,17,21)(H,18,22)(H,19,20)(H,23,24)	L-alpha-glutamyl-L-valyl-L-valine	CC(C)C(C(=O)NC(C(C)C)C(=O)O)NC(=O)C(CCC(=O)O)N	-0.489330053	18220498;71464666	PubChem:(18220498 71464666);CHEBI:(73502)	34	326.1726	77.713	3640_CARA_HILIC_neg_SIRIUS_charge0_removed_4388
68	2	2	N/A	-167.814960820618	0.9989949748743718	16.192019210479003	C44H89NO6	[M - H2O - H]-	BQMCLDBOKIRHNW	InChI=1S/C44H89NO6/c1-3-5-7-9-11-13-15-17-19-20-21-22-23-25-27-29-31-33-35-37-41(48)43(50)44(51)45-39(38-46)42(49)40(47)36-34-32-30-28-26-24-18-16-14-12-10-8-6-4-2/h39-43,46-50H,3-38H2,1-2H3,(H,45,51)	null	CCCCCCCCCCCCCCCCCCCCCC(C(C(=O)NC(CO)C(C(CCCCCCCCCCCCCCCC)O)O)O)O	13.7274609	""	COCONUT:(CNP0368380);Natural Products:(UNPD221909)	2129920	708.6523	32.576	5337_CARA_HILIC_neg_SIRIUS_charge0_removed_1805
69	3	3	N/A	-185.74238296799484	0.9889447236180906	36.44578084414727	C11H16N2O6	[M - H]-	YHRRPHCORALGKQ	InChI=1S/C11H16N2O6/c1-5-3-13(11(17)12-9(5)16)10-8(18-2)7(15)6(4-14)19-10/h3,6-8,10,14-15H,4H2,1-2H3,(H,12,16,17)	ACMC-20mkxm	CC1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)OC	-1.50088215	191372;9814083;14367009;14367010;54508898;57075229;57122519;92021391;92131910;92979556;92979557;92979558;124301946;134694010	PubChem:(191372 9814083 14367009 14367010 54508898 57075229 57122519 92021391 92131910 92979556 92979557 92979558 124301946 134694010);CHEBI:(19226);additional;MeSH:(191372);Training Set;PubMed;KEGG Mine	8590475366	271.0931	141.543	330_CARA_HILIC_neg_SIRIUS_charge0_removed_6846
70	1	1	N/A	-135.69507980012386	0.814572864321608	13.059985173294843	C26H55NO4	[M - H]-	IEXQFYPEUSYMHN	InChI=1S/C26H55NO4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-27(19-23-30-25-21-28)20-24-31-26-22-29/h28-29H,2-26H2,1H3	Ameate 308	CCCCCCCCCCCCCCCCCCN(CCOCCO)CCOCCO	7.4000001	62813	PubChem:(62813);PubChem class - safety and toxic	67108866	444.4055	110.624	1828_CARA_HILIC_neg_SIRIUS_charge0_removed_1846
71	3	3	N/A	-150.67177090063382	0.9999999999999999	13.500491795670069	C12H22N4O8	[M - H4O2 - H]-	OWEGAOYWFRUADC	InChI=1S/C12H22N4O8/c13-7(3-19)10(22)15-9(5-21)12(24)16-8(4-20)11(23)14-6(1-17)2-18/h1,6-9,18-21H,2-5,13H2,(H,14,23)(H,15,22)(H,16,24)	null	C(C(C=O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CO)N)O	-5.69999981	139209100	PubChem:(139209100);PubChem class - bio and metabolites	16777218	313.114	142.898	1447_CARA_HILIC_neg_SIRIUS_charge0_removed_4229
72	1	1	N/A	-250.69324669562002	0.18743718592964825	15.13611395355231	C13H11NO6	[M + Br]-	FEFFSKLJNYRHQN	InChI=1S/C13H11NO6/c15-10(16)6-5-9(13(19)20)14-11(17)7-3-1-2-4-8(7)12(14)18/h1-4,9H,5-6H2,(H,15,16)(H,19,20)	Lopac-P-1801	C1=CC=C2C(=C1)C(=O)N(C2=O)C(CCC(=O)O)C(=O)O	0.400000006	92225;688122;160453;6921609;6921610;10989496;11747868;66678637;87103523;101139875	NORMAN:(NS00043803);PubChem:(92225 688122 160453 6921609 6921610 10989496 11747868 66678637 87103523 101139875);CHEBI:(75277);ZINC bio:(ZINC00056710 ZINC00056711);additional;MeSH:(160453);PubChem class - safety and toxic;Training Set;PubMed;Biocyc:(CPD-3662)	67922022	355.9764	161.638	1351_CARA_HILIC_neg_SIRIUS_charge0_removed_250
