rank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
36	2	2	N/A	-155.19230912449578	0.9547738693467337	19.419228044678878	C18H36N6O4	[M - H2O + H]+	DSFYPIUSAMSERP	InChI=1S/C18H36N6O4/c1-10(2)8-12(19)15(25)24-14(9-11(3)4)16(26)23-13(17(27)28)6-5-7-22-18(20)21/h10-14H,5-9,19H2,1-4H3,(H,23,26)(H,24,25)(H,27,28)(H4,20,21,22)	(2S)-2-[[(2S)-2-[[(2S)-2-amino-4-methylpentanoyl]amino]-4-methylpentanoyl]amino]-5-(diaminomethylideneamino)pentanoic acid	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(=O)O)N	0.0980472192	11200424;16741045;22184292	COCONUT:(CNP0347578);Training Set;PubChem:(11200424 16741045 22184292);additional	2637826	383.2789	72.357	1748_CARA_HILIC_pos_SIRIUS_merge_20120
37	4	5	N/A	-94.74910758934135	0.11909547738693467	31.13260527379177	C25H46O10	[M + H3N + H]+	SQPRYBWCGGBRCB	InChI=1S/C25H46O10/c1-3-5-7-8-9-10-12-14-21(28)34-18(16-32-20(27)13-11-6-4-2)17-33-25-24(31)23(30)22(29)19(15-26)35-25/h18-19,22-26,29-31H,3-17H2,1-2H3	null	CCCCCCCCCC(=O)OC(COC1C(C(C(C(O1)CO)O)O)O)COC(=O)CCCCC	3.79999995	139208925;138263696	PubChem:(139208925 138263696);PubChem class - bio and metabolites	16777218	524.3409	79.466	4300_CARA_HILIC_pos_SIRIUS_merge_4648
38	4	1	N/A	-360.9904157528647	0.08341708542713569	19.73356602243944	C28H52N6O5	[M - H2O + H]+	SKMNPMRBHHYFIH	InChI=1S/C28H52N6O5/c1-20-24(36)15-23(34-14-13-30-19-34)22(33-20)9-8-21(35)7-5-3-4-6-10-28(39,17-26(37)38)18-32-27(2)11-12-31-25(29)16-27/h13-14,19-25,31-33,35-36,39H,3-12,15-18,29H2,1-2H3,(H,37,38)/p+1	null	CC1C(CC(C([NH2+]1)CCC(CCCCCCC(CC(=O)O)(CNC2(CCNC(C2)N)C)O)O)N3C=CN=C3)O	0.0	""	COCONUT:(CNP0420587)	2097152	535.3989	74.386	3236_CARA_HILIC_pos_SIRIUS_merge_8594
39	4	8	N/A	-245.37859348072703	0.03969849246231155	10.744110565556365	C37H69NO7S	[M - H2O + H]+	UKQVKWAVQNIHGH	InChI=1S/C37H69NO7S/c1-4-6-8-10-12-13-14-15-16-17-18-20-22-26-31-36(40)37(41)38-34(32-45-46(42,43)44)35(39)30-27-23-25-29-33(3)28-24-21-19-11-9-7-5-2/h24,27-30,34-36,39-40H,4-23,25-26,31-32H2,1-3H3,(H,38,41)(H,42,43,44)	[(2S,3R,4E,8E,10E)-3-hydroxy-2-[[(2R)-2-hydroxyoctadecanoyl]amino]-9-methyloctadeca-4,8,10-trienyl] sulfate	CCCCCCCCCCCCCCCCC(C(=O)NC(COS(=O)(=O)O)C(C=CCCC=C(C)C=CCCCCCCC)O)O	12.1000004	10508665;21774644;100915753;100915754;102274749	COCONUT:(CNP0239277);Natural Products:(UNPD184838);PubChem:(10508665 21774644 100915753 100915754 102274749);SuperNatural:(SN00363518)	3178498	654.4789	111.11	1480_CARA_HILIC_pos_SIRIUS_merge_6955
40	4	4	N/A	-45.538709522829734	0.9999999999999999	31.45314789108922	C5H4N2	[M + H3N + H]+	BQMPGKPTOHKYHS	InChI=1S/C5H4N2/c6-4-5-2-1-3-7-5/h1-3,7H	2-cyanopyrrole	C1=CNC(=C1)C#N	0.608323634	138277	COCONUT:(CNP0158491);Natural Products:(UNPD173808);PubChem:(138277);ZINC bio:(ZINC01868299);PubChem class - safety and toxic;PubMed	69247042	110.0703	171.002	5732_CARA_HILIC_pos_SIRIUS_merge_11563
41	2	2	N/A	-104.39483055470922	0.634673366834171	35.51399478830275	C50H92O6	[M + H3N + H]+	UWRBKKUFHMZSBH	InChI=1S/C50H92O6/c1-4-7-10-13-16-19-22-24-25-26-29-31-34-37-40-43-49(52)55-46-47(56-50(53)44-41-38-35-32-27-21-18-15-12-9-6-3)45-54-48(51)42-39-36-33-30-28-23-20-17-14-11-8-5-2/h15,18-19,22,47H,4-14,16-17,20-21,23-46H2,1-3H3	null	CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCC	19.5	131754298	HMDB:(43171);PubChem:(131754298);PubChem class - bio and metabolites	16777226	806.7209	34.571	4677_CARA_HILIC_pos_SIRIUS_merge_2524
42	1	1	N/A	-295.7029209367274	0.9999999999999999	23.45864981064783	C32H52N2	[M + H3N + H]+	WXHBXDQIJDGQJI	InChI=1S/C32H52N2/c1-2-5-10-14-18-23-34-26-29-19-15-11-7-4-6-9-13-17-22-33-24-21-32(31(25-29)28-34)30(27-33)20-16-12-8-3-1/h2,4-6,9-10,13-14,29-32H,1,3,7-8,11-12,15-28H2	null	C1CCCC2CN3CCC=CC=CCCCCC4CC(C2CC3)CN(C4)CCC=CC=CCC1	9.39999962	11374704;46197260	COCONUT:(CNP0286013);Natural Products:(UNPD56801 UNPD42590);PubChem:(11374704 46197260);SuperNatural:(SN00386139 SN00319835)	3178498	482.4506	26.239	3159_CARA_HILIC_pos_SIRIUS_merge_11560
43	4	5	N/A	-241.77458263353805	0.07738693467336684	29.518664193630826	C29H55N5O19	[M - H4O2 + H]+	GESYZSHWHHOJFW	InChI=1S/C29H55N5O19/c30-2-8-23(52-28-20(44)19(43)16(40)10(4-36)48-28)18(42)13(34)27(46-8)51-24-11(5-37)49-29(21(24)45)53-25-14(38)6(31)1-7(32)22(25)50-26-12(33)17(41)15(39)9(3-35)47-26/h6-29,35-45H,1-5,30-34H2	Antibiotic 2230C	C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)OC5C(C(C(C(O5)CO)O)O)O)O)N)O)O)N	-10.8999996	215651;76871789	COCONUT:(CNP0198884);Natural Products:(UNPD30996);PubChem:(215651 76871789);SuperNatural:(SN00294557);PubChem class - safety and toxic;KEGG Mine	8660221954	742.3306	77.225	634_CARA_HILIC_pos_SIRIUS_merge_56
44	4	4	N/A	-241.83887555861736	0.22613065326633164	14.433735846940861	C15H10Br2O3	[M + H3N + H]+	YOLRFAXNEDUOEJ	InChI=1S/C15H10Br2O3/c16-12-5-1-10(2-6-12)14(18)9-20-15(19)11-3-7-13(17)8-4-11/h1-8H,9H2	2-(4-bromophenyl)-2-oxoethyl 4-bromobenzoate	C1=CC(=CC=C1C(=O)COC(=O)C2=CC=C(C=C2)Br)Br	4.5999999	1379004	COCONUT:(CNP0065364);PubChem:(1379004);SuperNatural:(SN00119326);PubMed;ZINC bio:(ZINC01230329)	3153986	413.9305	32.255	1590_CARA_HILIC_pos_SIRIUS_merge_1300
45	3	3	N/A	-15.397498951760545	0.9999999999999999	89.57415150773255	C11H21N5O5	[M - H2O + H]+	MPZWMIIOPAPAKE	InChI=1S/C11H21N5O5/c12-6(3-4-8(17)18)9(19)16-7(10(20)21)2-1-5-15-11(13)14/h6-7H,1-5,12H2,(H,16,19)(H,17,18)(H,20,21)(H4,13,14,15)	4-amino-5-[[1-carboxy-4-(diaminomethylideneamino)butyl]amino]-5-oxopentanoic acid	C(CC(C(=O)O)NC(=O)C(CCC(=O)O)N)CN=C(N)N	-5.0	9796450;20384770;22806783	HMDB:(28813);Training Set;PubChem:(9796450 20384770 22806783);additional;PubChem class - bio and metabolites	17317898	286.1505	162.81	3599_CARA_HILIC_pos_SIRIUS_merge_1324
46	1	1	N/A	-113.66086985481758	0.9999999999999999	73.99673429130806	C31H60O4	[M + H3N + H]+	NRRPJRVSNIJDAP	InChI=1S/C31H60O4/c1-4-6-8-10-12-14-16-18-20-22-24-26-30(32)34-28-29(3)35-31(33)27-25-23-21-19-17-15-13-11-9-7-5-2/h29H,4-28H2,1-3H3	Propylene dimyristate	CCCCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCCCCCCC	12.8999996	6452369;56965950	NORMAN:(NS00056323);PubChem:(6452369 56965950);PubChem class - bio and metabolites	17039362	514.4788	102.761	2183_CARA_HILIC_pos_SIRIUS_merge_12963
47	1	2	N/A	-225.71404168333828	0.061306532663316586	6.22683229728975	C20H42N2O4S	[M + Na]+	VQFWSIABHIHJBG	InChI=1S/C20H42N2O4S/c1-4-5-6-7-8-9-10-11-12-15-20(23)21-16-13-17-22(2,3)18-14-19-27(24,25)26/h4-19H2,1-3H3,(H-,21,23,24,25,26)/p+1	3-(dodecanoylamino)propyl-dimethyl-(3-sulfopropyl)azanium	CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CCCS(=O)(=O)O	4.4000001	104235;3034728	PubChem:(104235 3034728);NORMAN:(NS00059099)	262146	429.272	63.866	2158_CARA_HILIC_pos_SIRIUS_merge_6078
48	3	5	N/A	-195.127474147306	0.24874371859296487	14.60192316807561	C24H41NO4	[M + H3N + H]+	JLKACFJRSJMYJN	InChI=1S/C24H41NO4/c1-13(4-7-21(25)29)16-5-6-17-22-18(12-20(28)24(16,17)3)23(2)9-8-15(26)10-14(23)11-19(22)27/h13-20,22,26-28H,4-12H2,1-3H3,(H2,25,29)	(4R)-4-[(3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanamide	CC(CCC(=O)N)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	2.9000001	447685;11047822;16122620;19426240;69524269;68097395;71172096;71172221;71172728;70827444;70960345;91439661;101117203;129178807;135393510	PubChem:(447685 11047822 16122620 19426240 69524269 68097395 71172096 71172221 71172728 70827444 70960345 91439661 101117203 129178807 135393510);YMDB Mine;PubChem class - bio and metabolites;EcoCyc Mine;PubMed;KEGG Mine	60146319426	425.3363	95.544	3622_CARA_HILIC_pos_SIRIUS_merge_9180
49	3	3	N/A	-168.4112332909405	0.9999999999999999	30.452686337249137	C20H41N5O7	[M - H2O + H]+	CRXGSOIRPYQOTQ	InChI=1S/C20H41N5O7/c1-20(28)8-29-19(14(27)17(20)25-3)31-15-11(23)6-12(24-2)16(13(15)26)32-18-10(22)5-4-9(7-21)30-18/h9-19,24-28H,4-8,21-23H2,1-3H3	2-[6-amino-3-[3-amino-6-(aminomethyl)oxan-2-yl]oxy-2-hydroxy-4-(methylamino)cyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol	CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CCC(O3)CN)N)NC)N)O	-4.5	50464;12760921;59063884;59098402;101981710	COCONUT:(CNP0266819);Natural Products:(UNPD19608);PubChem:(50464 12760921 59063884 59098402 101981710);MeSH:(12760921);PubChem class - safety and toxic;PubMed;KEGG Mine	8659173446	446.2944	60.908	2179_CARA_HILIC_pos_SIRIUS_merge_2707
50	1	1	N/A	-149.0624093026815	0.35678391959798994	34.09381128551996	C15H32NO3P	[M + Na]+	GGNQCFXZGWKGHQ	InChI=1S/C15H32NO3P/c1-4-11-16(12-5-2)13-14-18-20(3,17)19-15-9-7-6-8-10-15/h15H,4-14H2,1-3H3	Methylphosphonic acid cyclohexyl 2-(dipropylamino)ethyl ester	CCCN(CCC)CCOP(=O)(C)OC1CCCCC1	3.0999999	3054407	PubChem:(3054407);PubChem class - safety and toxic	67108866	328.203	72.544	902_CARA_HILIC_pos_SIRIUS_merge_1177
51	2	3	N/A	-320.36285881290274	0.7688442211055277	39.84291768560734	C16H24N4O9	[M + H3N + H]+	AZZGNJWMBPFQOP	InChI=1S/C16H24N4O9/c1-8(21)19-13-15(28-11(4)24)14(27-10(3)23)12(7-26-9(2)22)29-16(13)25-6-5-18-20-17/h12-16H,5-7H2,1-4H3,(H,19,21)	null	CC(=O)NC1C(C(C(OC1OCCN=[N+]=[N-])COC(=O)C)OC(=O)C)OC(=O)C	0.0	10884211;85301635;101243812;102459975;122361010	PubChem:(10884211 85301635 101243812 102459975 122361010);PubChem class - safety and toxic	67108866	434.1877	127.183	5509_CARA_HILIC_pos_SIRIUS_merge_4479
52	4	4	N/A	-247.78799348137662	0.9999999999999999	36.30182231878892	C23H26N6O2	[M + H3N + H]+	CPEVFHBBRCIKIX	InChI=1S/C23H26N6O2/c1-3-7-19(8-4-1)29(20-9-5-2-6-10-20)23-25-21(27-11-15-30-16-12-27)24-22(26-23)28-13-17-31-18-14-28/h1-10H,11-18H2	Oprea1_055883	C1COCCN1C2=NC(=NC(=N2)N(C3=CC=CC=C3)C4=CC=CC=C4)N5CCOCC5	3.70000005	1068732	PubChem:(1068732);SuperNatural:(SN00118815);PubMed;ZINC bio:(ZINC00753730)	1056834	436.2477	78.488	5260_CARA_HILIC_pos_SIRIUS_merge_4185
53	3	3	N/A	-121.4713575131953	0.9999999999999999	47.47297986522662	C34H65NO4	[M + H]+	ZVENDHUONOGBTG	InChI=1S/C34H65NO4/c1-3-5-7-9-11-13-15-17-19-20-22-24-26-28-32(37)31(30-36)35-34(39)33(38)29-27-25-23-21-18-16-14-12-10-8-6-4-2/h11,13,24,26,31-33,36-38H,3-10,12,14-23,25,27-30H2,1-2H3,(H,35,39)	null	CCCCCCCCCCCCCCC(C(=O)NC(CO)C(CC=CCCCCCC=CCCCCC)O)O	10.3175154	""	COCONUT:(CNP0337306)	2097152	552.4997	33.372	6376_CARA_HILIC_pos_SIRIUS_merge_20049
54	1	1	N/A	-138.97171377430524	0.9994974874371858	7.308283918676742	C5H11N3	[M + K]+	HUVYLRHAZAEUHY	InChI=1S/C5H11N3/c6-1-3-8-4-2-7-5-8/h5H,1-4,6H2	2-(4,5-dihydroimidazol-1-yl)ethanamine	C1CN(C=N1)CCN	-1.5	176243;53430846	PubChem:(176243 53430846);PubChem class - safety and toxic	67108866	152.0601	112.945	2967_CARA_HILIC_pos_SIRIUS_merge_7730
55	3	1	N/A	-314.0481488407417	0.12361809045226131	10.017838868647875	C37H72N2O5	[M - H4O2 + H]+	PUZMSNPCMYUOTE	InChI=1S/C37H72N2O5/c1-31(2)24-19-15-11-7-5-9-13-17-21-26-33(30-35(40)39-34(37(42)43)27-23-29-38)44-36(41)28-22-18-14-10-6-8-12-16-20-25-32(3)4/h31-34H,5-30,38H2,1-4H3,(H,39,40)(H,42,43)	5-amino-2-[[15-methyl-3-(13-methyltetradecanoyloxy)hexadecanoyl]amino]pentanoic acid	CC(C)CCCCCCCCCCCC(CC(=O)NC(CCCN)C(=O)O)OC(=O)CCCCCCCCCCCC(C)C	10.0	21778445	COCONUT:(CNP0262138);Natural Products:(UNPD96613);PubChem:(21778445);SuperNatural:(SN00379278)	3178498	589.5276	113.184	4307_CARA_HILIC_pos_SIRIUS_merge_3730
56	4	17	N/A	-226.5590007012417	0.06633165829145729	21.891588615430702	C28H28O9	[M + H3N + H]+	DUDLUWWYMRDOCH	InChI=1S/C28H28O9/c1-31-22-13-17(14-23(32-2)26(22)35-5)7-12-21(29)18-8-10-20(11-9-18)37-28(30)19-15-24(33-3)27(36-6)25(16-19)34-4/h7-16H,1-6H3	[4-[3-(3,4,5-trimethoxyphenyl)prop-2-enoyl]phenyl] 3,4,5-trimethoxybenzoate	COC1=CC(=CC(=C1OC)OC)C=CC(=O)C2=CC=C(C=C2)OC(=O)C3=CC(=C(C(=C3)OC)OC)OC	4.9000001	3836096;5936144	COCONUT:(CNP0375905);PubChem:(3836096 5936144);SuperNatural:(SN00083918);ZINC bio:(ZINC09034070)	3153922	526.2104	148.413	4716_CARA_HILIC_pos_SIRIUS_merge_27993
57	1	1	N/A	-70.44283585734732	0.9999999999999999	39.01728892961972	C26H50O5	[M + H3N + H]+	IHUWMVGHYXVIRN	InChI=1S/C26H50O5/c1-3-5-7-9-11-12-13-14-15-17-19-21-26(29)31-24(22-27)23-30-25(28)20-18-16-10-8-6-4-2/h24,27H,3-23H2,1-2H3	(1s)-2-Hydroxy-1-[(Nonanoyloxy)methyl]ethyl Myristate	CCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC	9.19999981	446621;78183864	PubChem:(446621 78183864);PubChem class - bio and metabolites	16777218	460.397	28.867	1901_CARA_HILIC_pos_SIRIUS_merge_22792
58	4	7	N/A	-182.95108452364113	0.09246231155778896	4.733278395087892	C29H45N5O8	[M - H2O + H]+	QFRLEUJNZXTNTR	InChI=1S/C29H45N5O8/c1-5-17(4)24(27(39)32-22(15-35)25(37)31-21(29(41)42)13-16(2)3)33-26(38)23-7-6-12-34(23)28(40)20(30)14-18-8-10-19(36)11-9-18/h8-11,16-17,20-24,35-36H,5-7,12-15,30H2,1-4H3,(H,31,37)(H,32,39)(H,33,38)(H,41,42)	Exorphin-?C	CCC(C)C(C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)O)NC(=O)C1CCCN1C(=O)C(CC2=CC=C(C=C2)O)N	0.971349001	4536241;25221466	MeSH:(25221466);PubChem:(4536241 25221466);PubMed	70	574.3178	152.276	1135_CARA_HILIC_pos_SIRIUS_merge_21865
59	3	3	N/A	-13.432392045357217	0.9999999999999999	34.504548525960686	C8H16N2O3	[M + H]+	DTERQYGMUDWYAZ	InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)	bmse000353	CC(=O)NCCCCC(C(=O)O)N	-0.716934681	92832;265949;6991978;6994066;6994067;25201183;78224807	HMDB:(206);SuperNatural:(SN00002056);ZINC bio:(ZINC01529433 ZINC01680036);additional;MeSH:(92832 6991978);Plantcyc:(CPD-567);PubMed;NORMAN:(NS00008574);COCONUT:(CNP0161259);Natural Products:(UNPD171239);PubChem:(92832 265949 6991978 6994066 6994067 25201183 78224807);CHEBI:(17752 58260);PubChem class - bio and metabolites;KEGG:(C02727);Training Set;Biocyc:(CPD-567)	20900206	189.1225	146.173	1941_CARA_HILIC_pos_SIRIUS_merge_4527
60	4	4	N/A	-61.240280438172285	0.9984924623115576	58.11409954610877	C8H6O2	[M + H3N + H]+	KUCOHFSKRZZVRO	InChI=1S/C8H6O2/c9-5-7-1-2-8(6-10)4-3-7/h1-6H	Terephtaldehyde	C1=CC(=CC=C1C=O)C=O	1.30578566	12173;12198200;72736609;139244498	NORMAN:(NS00022535);COCONUT:(CNP0084604);PubChem:(12173 12198200 72736609 139244498);SuperNatural:(SN00120115);ZINC bio:(ZINC01729595);PubChem class - safety and toxic;PubMed;Biocyc:(CPD-19226)	70527042	152.0702	52.989	6540_CARA_HILIC_pos_SIRIUS_merge_17373
61	4	4	N/A	-98.43012863254046	0.044221105527638194	10.417274028856463	C16H30N6O6	[M + H]+	SCQIQCWLOMOEFP	InChI=1S/C16H30N6O6/c1-8(2)6-11(22-13(25)9(17)7-12(23)24)14(26)21-10(15(27)28)4-3-5-20-16(18)19/h8-11H,3-7,17H2,1-2H3,(H,21,26)(H,22,25)(H,23,24)(H,27,28)(H4,18,19,20)	2-[[2-[(2-amino-3-carboxypropanoyl)amino]-4-methylpentanoyl]amino]-5-(diaminomethylideneamino)pentanoic acid	CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CC(=O)O)N	-4.30000019	9909077;18219554	PubChem:(9909077 18219554);COCONUT:(CNP0363128)	2097154	403.2287	182.725	5289_CARA_HILIC_pos_SIRIUS_merge_9407
62	3	3	N/A	-21.91275200338415	0.9999999999999999	74.66623069407356	C22H42O4	[M + H]+	SAOKZLXYCUGLFA	InChI=1S/C22H42O4/c1-5-9-13-19(7-3)17-25-21(23)15-11-12-16-22(24)26-18-20(8-4)14-10-6-2/h19-20H,5-18H2,1-4H3	Mollan S	CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC	6.80000019	7641;10474929;25021586;40468165;40468166;129318096;131869150	HMDB:(40270);PubChem class - food;Maconda:(CON00008);ZINC bio:(ZINC03875703 ZINC03875704 ZINC12359968);additional;HSDB:(103-23-1);MeSH:(7641);PubMed;NORMAN:(NS00008424);COCONUT:(CNP0163215);PubChem:(7641 10474929 25021586 40468165 40468166 129318096 131869150);CHEBI:(34675);PubChem class - bio and metabolites;KEGG:(C14240);PubChem class - safety and toxic;Training Set	221013870	371.3139	35.389	538_CARA_HILIC_pos_SIRIUS_merge_130
63	1	1	N/A	-135.6049290246699	0.9999999999999999	57.06987214034775	C56H102O6	[M + H3N + H]+	OUGIXACHLSFFPA	InChI=1S/C56H102O6/c1-4-7-10-13-16-19-22-25-27-28-30-32-35-37-40-43-46-49-55(58)61-52-53(62-56(59)50-47-44-41-38-33-24-21-18-15-12-9-6-3)51-60-54(57)48-45-42-39-36-34-31-29-26-23-20-17-14-11-8-5-2/h16,19-20,23,25,27,53H,4-15,17-18,21-22,24,26,28-52H2,1-3H3	null	CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCC=CCC=CCCCCC	22.1000004	131759910	HMDB:(49101);PubChem:(131759910);PubChem class - bio and metabolites	16777226	888.8005	34.072	395_CARA_HILIC_pos_SIRIUS_merge_3012
64	4	3	N/A	-217.40577142979956	0.49246231155778897	32.4606665719136	C28H34O14	[M + H3N + H]+	NLAWPKPYBMEWIR	InChI=1S/C28H34O14/c1-11-21(32)23(34)25(36)27(38-11)42-26-24(35)22(33)19(10-29)41-28(26)39-14-7-15(30)20-16(31)9-17(40-18(20)8-14)12-3-5-13(37-2)6-4-12/h3-8,11,17,19,21-30,32-36H,9-10H2,1-2H3	Poncirin	CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)OC)O)CO)O)O)O)O)O	-0.200000003	84718;442456;4463283;24211958;42607947;45359875;57484706;98072767;98072768;98072769;98072771;124809095;124809096;124809097;124809098;129630341;131706886;137795482	HMDB:(37487);SuperNatural:(SN00306682 SN00168126 SN00322963);additional;MeSH:(84718 442456 4463283 24211958 42607947 129630341 137795482);PubMed;NORMAN:(NS00015844);COCONUT:(CNP0247673);KNApSAcK:(995);Natural Products:(UNPD90074 UNPD13440 UNPD177192);PubChem:(84718 442456 4463283 24211958 42607947 45359875 57484706 98072767 98072768 98072769 98072771 124809095 124809096 124809097 124809098 129630341 131706886 137795482);CHEBI:(66773);PubChem class - bio and metabolites;KEGG:(C09830);Training Set	20758910	612.2324	160.491	235_CARA_HILIC_pos_SIRIUS_merge_28288
65	1	7	N/A	-189.24843257749322	0.3055276381909548	39.22691291014997	C21H32O8	[M + H3N + H]+	JFNHZWHKRGPMBT	InChI=1S/C21H32O8/c1-10-7-21(29-17-14(25)13(24)12(23)11(8-22)28-17)9-18(2,3)16(26)15(21)19(4,27)20(10)5-6-20/h7,11-15,17,22-25,27H,5-6,8-9H2,1-4H3	null	CC1=CC2(CC(C(=O)C2C(C13CC3)(C)O)(C)C)OC4C(C(C(C(O4)CO)O)O)O	-1.0	101242525	COCONUT:(CNP0274473);Natural Products:(UNPD70741);PubChem:(101242525);SuperNatural:(SN00349717);MeSH:(101242525);PubMed	3178566	430.2397	38.86	6314_CARA_HILIC_pos_SIRIUS_merge_19307
66	3	3	N/A	-38.43018261314108	0.9999999999999999	65.36345429028216	C18H34O4	[M - H4O2 + H]+	CQSLTKIXAJTQGA	InChI=1S/C18H34O4/c1-2-3-10-13-16(19)17(20)14-11-8-6-4-5-7-9-12-15-18(21)22/h8,11,16-17,19-20H,2-7,9-10,12-15H2,1H3,(H,21,22)	isoleukotoxin	CCCCCC(C(CC=CCCCCCCCC(=O)O)O)O	4.5999999	5282961;12496423;10236635;25320868;25320870;25320877;42607288;52940209;53394649;122605052	HMDB:(4705);SuperNatural:(SN00224856 SN00231170 SN00242866 SN00310606 SN00293868);ZINC bio:(ZINC12496452 ZINC12496457 ZINC12496461 ZINC12496465);additional;Plantcyc:(CPD-13086);PubMed;NORMAN:(NS00018716);COCONUT:(CNP0158824);Natural Products:(UNPD38585 UNPD96150 UNPD25794 UNPD86698 UNPD173508);PubChem:(5282961 12496423 10236635 25320868 25320870 25320877 42607288 52940209 53394649 122605052);CHEBI:(84028 72665);PubChem class - bio and metabolites;KEGG:(C14829);Training Set;Biocyc:(CPD-13086 SMA-0000182)	20900202	279.2306	50.344	1232_CARA_HILIC_pos_SIRIUS_merge_19815
67	1	1	N/A	-233.91739719772931	0.885929648241206	14.068384822347369	C12H6N2O3	[M + K]+	UHKGMCVBCVDFKM	InChI=1S/C12H6N2O3/c15-12-9-2-1-5-13-11(9)8-4-3-7(14(16)17)6-10(8)12/h1-6H	Oprea1_773469	C1=CC2=C(C3=C(C2=O)C=C(C=C3)[N+](=O)[O-])N=C1	1.89999998	614657	PubChem:(614657);PubMed;CHEBI:(114647)	98	265.0018	76.004	3358_CARA_HILIC_pos_SIRIUS_merge_645
68	4	4	N/A	-27.28150373183432	0.9989949748743718	131.94482003833417	C18H33NO3	[M + H]+	YWPIANMBCWTPEE	InChI=1S/C18H33NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17(20)19-16-18(21)22/h7-8H,2-6,9-16H2,1H3,(H,19,20)(H,21,22)	null	CCCCCCC=CCCCCCCCC(=O)NCC(=O)O	5.5	90436294;122391304;123806906	COCONUT:(CNP0081796);PubChem:(90436294 122391304 123806906);CHEBI:(134042 136618)	2097186	312.2519	61.182	3065_CARA_HILIC_pos_SIRIUS_merge_20401
69	4	1	N/A	-564.6143079895963	0.6989949748743719	33.57277959876744	C24H42N4O9	[M + H3N + H]+	WRSKPFYPBJAAEG	InChI=1S/C24H42N4O9/c1-3-4-5-6-7-8-9-12-22(32)28(37)16-11-14-26-21(31)18-24(35,23(33)34)17-20(30)25-13-10-15-27(36)19(2)29/h9,12,35-37H,3-8,10-11,13-18H2,1-2H3,(H,25,30)(H,26,31)(H,33,34)	rhizobactin-1021	CCCCCCCC=CC(=O)N(CCCNC(=O)CC(CC(=O)NCCCN(C(=O)C)O)(C(=O)O)O)O	0.200000003	71581041;91820159	COCONUT:(CNP0192379);Natural Products:(UNPD179977);PubChem:(71581041 91820159);SuperNatural:(SN00330560);CHEBI:(74252);PubChem class - bio and metabolites;MeSH:(71581041);PubMed;Biocyc:(CPD-1021)	19957862	548.3264	55.713	293_CARA_HILIC_pos_SIRIUS_merge_15609
70	1	1	N/A	-312.6259867194811	0.8809045226130655	24.577907376176842	C30H62N10O6S	[M + H]+	YSAXACLDKBJDCG	InChI=1S/C30H62N10O6S/c1-4-5-6-7-8-10-15-24(21-26(41)35-16-11-9-12-18-37-29(31)32)40(47(44,45)46)22-27(42)39-25(20-23(2)3)28(43)36-17-13-14-19-38-30(33)34/h23-25H,4-22H2,1-3H3,(H,35,41)(H,36,43)(H,39,42)(H4,31,32,37)(H4,33,34,38)(H,44,45,46)	null	CCCCCCCCC(CC(=O)NCCCCCN=C(N)N)N(CC(=O)NC(CC(C)C)C(=O)NCCCCN=C(N)N)S(=O)(=O)O	1.39999998	10818414	COCONUT:(CNP0392327);Natural Products:(UNPD37965);PubChem:(10818414);SuperNatural:(SN00265847)	3178498	691.4705	83.002	1721_CARA_HILIC_pos_SIRIUS_merge_11841
