shared_name	Zod_molecularFormula	Zod_adduct	Zod_ZodiacScore	Zod_TreeScore	Zod_numExplainedPeaks	Zod_explainedIntensity	Zod_id	Zod_massErrorPrecursor(ppm)	Zod_medianAbsoluteMassErrorFragmentPeaks(ppm)
220	C31H63N5O4	[M - H2O + H]+	1.0	88.514	35	0.644	4765_CARA_HILIC_pos_SIRIUS_merge_220	-32607.652	5.545
567	C22H42O4	[M + H]+	1.0	85.452	12	0.43	2528_CARA_HILIC_pos_SIRIUS_merge_567	-0.771	3.81
1953	C10H17N3O5	[M + H3N + H]+	1.0	84.948	34	0.979	2059_CARA_HILIC_pos_SIRIUS_merge_1953	-2.692	3.86
2071	C10H18O6	[M + H3N + H]+	1.0	87.93	20	0.746	2979_CARA_HILIC_pos_SIRIUS_merge_2071	-4.219	7.59
5242	C6H14O6	[M + H]+	1.0	87.88	16	0.817	3107_CARA_HILIC_pos_SIRIUS_merge_5242	-0.08	6.251
20269	C20H35NO4	[M + H3N + H]+	1.0	87.817	17	0.698	548_CARA_HILIC_pos_SIRIUS_merge_20269	-4.671	7.352
2738	C16H29B2NO4	[M + Na]+	1.0	87.7	27	0.712	536_CARA_HILIC_pos_SIRIUS_merge_2738	2.767	7.08
1987	C16H30O2	[M + H]+	1.0	84.984	18	0.734	148_CARA_HILIC_pos_SIRIUS_merge_1987	-3.748	7.695
4770	C40H78O9	[M - H4O2 + H]+	1.0	78.88	41	0.902	2121_CARA_HILIC_pos_SIRIUS_merge_4770	-53959.082	3.791
234	C9H8O3	[M + H]+	1.0	84.543	16	0.98	2334_CARA_HILIC_pos_SIRIUS_merge_234	-1.942	3.049
11343	C10H22O4	[M + H]+	1.0	87.273	23	0.888	4014_CARA_HILIC_pos_SIRIUS_merge_11343	-5.723	5.359
2784	C19H18O3	[M + H3N + H]+	1.0	84.602	19	0.727	5688_CARA_HILIC_pos_SIRIUS_merge_2784	-1.025	3.335
19426	C12H14N2O2	[M + H]+	1.0	83.951	15	0.976	6337_CARA_HILIC_pos_SIRIUS_merge_19426	-1.388	5.78
28370	C10H16O7	[M + H3N + H]+	1.0	87.147	13	0.674	1345_CARA_HILIC_pos_SIRIUS_merge_28370	-4.616	4.09
810	C14H26O8	[M + H]+	1.0	81.048	21	0.984	320_CARA_HILIC_pos_SIRIUS_merge_810	-1.994	4.105
6580	C14H27NO3	[M + H]+	1.0	82.977	13	0.889	2469_CARA_HILIC_pos_SIRIUS_merge_6580	-1.434	5.568
22225	C15H13NO4	[M + H3N + H]+	1.0	86.273	44	0.855	4592_CARA_HILIC_pos_SIRIUS_merge_22225	-2.018	6.316
9364	C20H44N6OS	[M + H]+	1.0	85.643	31	0.621	1040_CARA_HILIC_pos_SIRIUS_merge_9364	4.295	8.788
9740	C11H22N2O2	[M + H]+	1.0	85.634	17	0.541	4409_CARA_HILIC_pos_SIRIUS_merge_9740	-3.738	12.364
2144	C20H36O2	[M - H4O2 + H]+	1.0	81.643	12	0.558	3559_CARA_HILIC_pos_SIRIUS_merge_2144	-131825.983	7.802
7115	C10H17N3O6	[M - H2O + H]+	1.0	81.771	14	0.967	1600_CARA_HILIC_pos_SIRIUS_merge_7115	-69786.3	3.526
933	C11H20O2	[M + Na]+	1.0	85.255	13	0.732	1216_CARA_HILIC_pos_SIRIUS_merge_933	5.549	4.032
9540	C8H17NO6	[M - H2O + H]+	1.0	83.622	25	0.911	2656_CARA_HILIC_pos_SIRIUS_merge_9540	-87394.439	7.035
1448	C5H8O2S	[M + H3N + H]+	1.0	80.333	19	0.962	4537_CARA_HILIC_pos_SIRIUS_merge_1448	-0.174	4.48
9738	C8H15NO7	[M - H4O2 + H]+	1.0	82.361	14	0.803	2586_CARA_HILIC_pos_SIRIUS_merge_9738	-178262.677	6.193
1690	C7H12N2O4	[M + H]+	1.0	79.935	15	0.969	5882_CARA_HILIC_pos_SIRIUS_merge_1690	-4.143	4.762
4848	C9H17N3O5	[M + H]+	1.0	79.375	23	0.968	1852_CARA_HILIC_pos_SIRIUS_merge_4848	-2.809	4.686
21352	C10H18N4O5	[M + H]+	1.0	82.598	26	0.998	4504_CARA_HILIC_pos_SIRIUS_merge_21352	-2.894	2.249
1221	C18H37NO2	[M + H]+	1.0	80.463	42	0.882	915_CARA_HILIC_pos_SIRIUS_merge_1221	-2.684	6.065
7259	C18H29NO3	[M + H3N + H]+	1.0	83.876	13	0.948	1883_CARA_HILIC_pos_SIRIUS_merge_7259	-6.67	5.26
3630	C19H37NO4	[M + H]+	1.0	83.854	23	0.29	4847_CARA_HILIC_pos_SIRIUS_merge_3630	-0.683	4.597
13627	C18H34O10S7	[M + K]+	1.0	83.63	28	0.427	1528_CARA_HILIC_pos_SIRIUS_merge_13627	-6.467	2.234
1713	C8H12O4	[M + H]+	1.0	81.413	14	0.875	1283_CARA_HILIC_pos_SIRIUS_merge_1713	-4.248	5.841
23023	C17H27BFN3O2	[M + K]+	1.0	83.402	37	0.945	4778_CARA_HILIC_pos_SIRIUS_merge_23023	-2.748	7.906
210	C12H22O2	[M - H4O2 + H]+	1.0	80.465	12	0.482	6299_CARA_HILIC_pos_SIRIUS_merge_210	-220800.805	9.205
4552	C17H36O10	[M + H]+	1.0	77.933	14	0.835	256_CARA_HILIC_pos_SIRIUS_merge_4552	-1.555	5.88
26368	C24H51N5O11	[M - H4O2 + H]+	1.0	78.081	48	0.979	1523_CARA_HILIC_pos_SIRIUS_merge_26368	-65457.087	3.321
12176	C21H39N5O8	[M - H2O + H]+	1.0	79.847	39	0.912	3076_CARA_HILIC_pos_SIRIUS_merge_12176	-38141.73	6.029
3619	C10H18N4O5	[M + H]+	1.0	80.478	25	0.995	5730_CARA_HILIC_pos_SIRIUS_merge_3619	-1.44	2.917
402	C15H24O2	[M + H3N + H]+	1.0	82.319	17	0.736	5047_CARA_HILIC_pos_SIRIUS_merge_402	-2.579	5.568
4441	C7H13N3O4	[M + H]+	1.0	82.255	26	0.982	366_CARA_HILIC_pos_SIRIUS_merge_4441	-1.873	6.82
28429	C11H12O5	[M + H3N + H]+	1.0	81.038	16	0.735	4631_CARA_HILIC_pos_SIRIUS_merge_28429	-4.953	4.533
2081	C8H16N4O4	[M + H]+	1.0	79.831	25	1.0	2887_CARA_HILIC_pos_SIRIUS_merge_2081	-1.422	3.218
596	C8H14O4	[M + Na]+	1.0	80.963	20	0.816	85_CARA_HILIC_pos_SIRIUS_merge_596	5.939	5.581
5421	C4H5N3O	[M + H]+	1.0	78.893	14	0.986	1489_CARA_HILIC_pos_SIRIUS_merge_5421	-3.911	3.153
2260	C18H41N5O5	[M + Na]+	1.0	81.442	22	0.67	4378_CARA_HILIC_pos_SIRIUS_merge_2260	-5.09	5.269
12611	C22H40N4O8	[M + H3N + H]+	1.0	76.999	44	0.979	2175_CARA_HILIC_pos_SIRIUS_merge_12611	-6.004	2.253
28335	C10H16O7	[M + H3N + H]+	1.0	81.413	13	0.754	1164_CARA_HILIC_pos_SIRIUS_merge_28335	-3.489	7.373
13863	C6H12O4	[M + H3N + H]+	1.0	77.453	14	0.93	4304_CARA_HILIC_pos_SIRIUS_merge_13863	-4.12	5.684
20464	C9H14N2O6	[M + H]+	1.0	81.246	12	0.867	3329_CARA_HILIC_pos_SIRIUS_merge_20464	2.58	8.377
289	C9H12N4O2	[M + H]+	1.0	79.983	14	0.97	5618_CARA_HILIC_pos_SIRIUS_merge_289	-4.792	4.396
2269	C8H15NO6	[M + H]+	1.0	78.235	20	1.0	5782_CARA_HILIC_pos_SIRIUS_merge_2269	-1.412	4.537
6192	C9H18O8	[M + H3N + H]+	1.0	78.541	17	0.977	471_CARA_HILIC_pos_SIRIUS_merge_6192	-2.547	6.419
816	C18H34O2	[M + Na]+	1.0	80.967	17	0.562	1557_CARA_HILIC_pos_SIRIUS_merge_816	3.6	4.376
6876	C18H38O3	[M + H]+	1.0	75.392	11	0.836	4126_CARA_HILIC_pos_SIRIUS_merge_6876	-2.544	8.973
602	C28H46O4	[M + H]+	1.0	80.525	14	0.833	4644_CARA_HILIC_pos_SIRIUS_merge_602	-2.876	4.3
19328	C22H41N3O	[M + H]+	1.0	80.362	19	0.389	3164_CARA_HILIC_pos_SIRIUS_merge_19328	3.735	10.065
2859	C6H12N2O4	[M + H]+	1.0	76.178	12	0.787	5334_CARA_HILIC_pos_SIRIUS_merge_2859	-2.729	5.733
172	C6H9N3O2	[M + H]+	1.0	77.187	14	0.976	3827_CARA_HILIC_pos_SIRIUS_merge_172	-0.339	1.702
1627	C5H11NO3S	[M + H]+	1.0	75.823	15	0.952	6223_CARA_HILIC_pos_SIRIUS_merge_1627	-2.052	5.3
356	C12H22O11	[M + H3N + H]+	1.0	74.006	16	0.974	3961_CARA_HILIC_pos_SIRIUS_merge_356	-0.936	4.079
4391	C9H15N3O5	[M + H]+	1.0	76.137	14	0.948	6500_CARA_HILIC_pos_SIRIUS_merge_4391	-1.816	5.74
3288	C18H30O9	[M + H3N + H]+	1.0	79.583	18	0.905	6332_CARA_HILIC_pos_SIRIUS_merge_3288	-3.694	4.467
22294	C7H8N2O3	[M + H3N + H]+	1.0	79.335	9	0.916	940_CARA_HILIC_pos_SIRIUS_merge_22294	-3.319	3.806
4737	C10H20N2O3S	[M + H]+	1.0	79.065	15	0.99	1105_CARA_HILIC_pos_SIRIUS_merge_4737	-2.97	5.667
7534	C22H38N2O4	[M + H3N + H]+	1.0	78.975	30	0.928	2289_CARA_HILIC_pos_SIRIUS_merge_7534	0.526	4.014
4632	C8H14N2O6	[M - H2O + H]+	1.0	78.612	20	0.934	1711_CARA_HILIC_pos_SIRIUS_merge_4632	-82957.193	10.16
9441	C10H16O5	[M + H3N + H]+	1.0	76.173	14	0.944	1317_CARA_HILIC_pos_SIRIUS_merge_9441	-2.559	7.908
11015	C11H22O6	[M + H3N + H]+	1.0	78.854	19	0.861	2292_CARA_HILIC_pos_SIRIUS_merge_11015	-1.357	4.805
1708	C20H42O4	[M + H3N + H]+	1.0	78.796	12	0.983	5875_CARA_HILIC_pos_SIRIUS_merge_1708	-5.861	5.681
3771	C10H19N3O4	[M + H]+	1.0	78.487	17	0.814	874_CARA_HILIC_pos_SIRIUS_merge_3771	-6.226	6.257
804	C12H26O7	[M + H]+	1.0	73.845	11	0.936	6016_CARA_HILIC_pos_SIRIUS_merge_804	0.249	5.902
1877	C20H42O5	[M + H]+	1.0	77.487	28	0.942	1050_CARA_HILIC_pos_SIRIUS_merge_1877	-1.929	3.861
5124	C19H33NO4	[M + H3N + H]+	1.0	78.183	29	0.922	1713_CARA_HILIC_pos_SIRIUS_merge_5124	-3.594	6.666
321	C17H36O3	[M + H]+	1.0	75.078	11	0.774	5901_CARA_HILIC_pos_SIRIUS_merge_321	-4.223	9.794
23253	C22H36O5	[M - H2O + H]+	1.0	75.774	23	0.756	1255_CARA_HILIC_pos_SIRIUS_merge_23253	-49574.929	4.594
229	C9H11NO2	[M + H]+	1.0	75.296	13	0.986	5633_CARA_HILIC_pos_SIRIUS_merge_229	-2.138	4.452
3647	C16H31NO3	[M + H]+	1.0	72.231	19	0.953	4394_CARA_HILIC_pos_SIRIUS_merge_3647	-1.294	6.542
10308	C10H16O7	[M + H]+	1.0	72.674	13	0.971	2985_CARA_HILIC_pos_SIRIUS_merge_10308	-0.318	3.031
471	C29H40BFN4O7	[M + Na]+	1.0	77.947	32	0.709	976_CARA_HILIC_pos_SIRIUS_merge_471	8.613	3.42
937	C23H46	[M + H3N + H]+	1.0	72.435	13	0.656	3252_CARA_HILIC_pos_SIRIUS_merge_937	-2.283	6.834
23825	C23H46O3	[M + H3N + H]+	1.0	71.538	23	0.674	6037_CARA_HILIC_pos_SIRIUS_merge_23825	2.264	6.062
2700	C20H42O4	[M + H]+	1.0	72.153	14	0.966	843_CARA_HILIC_pos_SIRIUS_merge_2700	-1.112	7.632
4086	C15H28O	[M + Na]+	1.0	77.637	21	0.731	3536_CARA_HILIC_pos_SIRIUS_merge_4086	4.303	5.732
3372	C13H23N3O7	[M - H2O + H]+	1.0	72.042	14	0.968	5063_CARA_HILIC_pos_SIRIUS_merge_3372	-56971.408	3.299
27554	C5H4N4O3	[M + H]+	1.0	73.557	14	0.945	283_CARA_HILIC_pos_SIRIUS_merge_27554	-5.422	6.262
2603	C22H46O5	[M + H]+	1.0	74.525	17	0.787	1885_CARA_HILIC_pos_SIRIUS_merge_2603	-2.302	6.848
16908	C17H36O3	[M + H]+	1.0	75.078	11	0.774	4037_CARA_HILIC_pos_SIRIUS_merge_16908	-8.025	9.794
4636	C15H17N3O5	[M + H]+	1.0	74.259	29	0.904	5647_CARA_HILIC_pos_SIRIUS_merge_4636	-1.553	4.265
4390	C10H18N2O5	[M + H]+	1.0	73.321	21	0.995	1120_CARA_HILIC_pos_SIRIUS_merge_4390	-2.623	2.628
4533	C24H48O8	[M - H4O2 + H]+	1.0	77.075	22	0.962	2751_CARA_HILIC_pos_SIRIUS_merge_4533	-83903.466	3.204
593	C9H14O2	[M + H3N + H]+	1.0	76.76	17	0.933	4642_CARA_HILIC_pos_SIRIUS_merge_593	-5.259	8.272
1615	C17H32O3	[M + H3N + H]+	1.0	73.937	32	0.906	221_CARA_HILIC_pos_SIRIUS_merge_1615	1.09	4.383
1698	C21H40O2	[M + H3N + H]+	1.0	71.431	28	0.857	2448_CARA_HILIC_pos_SIRIUS_merge_1698	-3.669	4.302
13225	C15H24O	[M - H2O + H]+	1.0	76.139	13	0.703	365_CARA_HILIC_pos_SIRIUS_merge_13225	-88648.075	11.309
3823	C26H57FO3	[M - H4O2 + H]+	1.0	76.049	18	0.57	4245_CARA_HILIC_pos_SIRIUS_merge_3823	-89731.026	3.437
1825	C18H38O4	[M + H3N + H]+	1.0	76.007	15	0.955	4960_CARA_HILIC_pos_SIRIUS_merge_1825	-0.402	5.237
881	C22H42O4	[M + H]+	1.0	74.986	14	0.348	4742_CARA_HILIC_pos_SIRIUS_merge_881	-4.003	4.412
12571	C25H53N	[M + H]+	1.0	71.176	16	0.512	3145_CARA_HILIC_pos_SIRIUS_merge_12571	-2.652	3.19
440	C21H41NO2	[M + H]+	1.0	75.651	19	0.718	4328_CARA_HILIC_pos_SIRIUS_merge_440	-1.781	5.609
492	C16H26O9	[M + H3N + H]+	1.0	71.945	18	0.947	4167_CARA_HILIC_pos_SIRIUS_merge_492	-2.914	2.435
1694	C18H28O4	[M - H2O + H]+	1.0	74.596	28	0.841	2783_CARA_HILIC_pos_SIRIUS_merge_1694	-61840.113	7.782
17778	C37H73NO5	[M - H2O + H]+	1.0	75.331	21	0.603	5347_CARA_HILIC_pos_SIRIUS_merge_17778	-30293.661	7.949
4807	C13H28O8	[M + H3N + H]+	1.0	75.302	21	0.929	4596_CARA_HILIC_pos_SIRIUS_merge_4807	-3.765	7.197
2617	C23H46O3	[M + H3N + H]+	1.0	70.973	21	0.605	1419_CARA_HILIC_pos_SIRIUS_merge_2617	3.293	5.587
20065	C43H85NO5	[M - H2O + H]+	1.0	75.256	27	0.398	2129_CARA_HILIC_pos_SIRIUS_merge_20065	-26540.11	3.608
11708	C6H12ClF2NO	[M + H]+	1.0	75.194	18	0.763	3003_CARA_HILIC_pos_SIRIUS_merge_11708	-3.321	9.344
3309	C13H24O8	[M - H2O + H]+	1.0	70.301	20	0.831	5218_CARA_HILIC_pos_SIRIUS_merge_3309	-61864.06	6.358
27745	C10H9NO3	[M + H3N + H]+	1.0	74.927	7	0.867	3138_CARA_HILIC_pos_SIRIUS_merge_27745	3.019	3.784
2145	C24H50O4	[M + H]+	1.0	73.26	13	0.598	6055_CARA_HILIC_pos_SIRIUS_merge_2145	-4.677	4.9
501	C11H9NO2	[M + H3N + H]+	1.0	70.069	22	0.96	2091_CARA_HILIC_pos_SIRIUS_merge_501	-2.702	4.688
2623	C20H41NO3	[M + H]+	1.0	71.828	36	0.883	936_CARA_HILIC_pos_SIRIUS_merge_2623	-0.641	4.156
46	C24H23N5O3	[M + H3N + H]+	1.0	74.814	14	0.899	5820_CARA_HILIC_pos_SIRIUS_merge_46	-3.835	4.633
4966	C6H6N2O2	[M + H]+	1.0	72.251	12	0.992	4934_CARA_HILIC_pos_SIRIUS_merge_4966	-6.5	3.374
5494	C8H10FNO4	[M + H3N + H]+	1.0	74.794	12	0.983	1579_CARA_HILIC_pos_SIRIUS_merge_5494	-9.098	3.79
5609	C20H39NO3	[M + H]+	1.0	69.724	20	0.643	1392_CARA_HILIC_pos_SIRIUS_merge_5609	-4.296	9.007
22072	C13H29NO2	[M + Na]+	1.0	74.742	13	0.536	5999_CARA_HILIC_pos_SIRIUS_merge_22072	7.671	3.873
1728	C11H20N2O5	[M + H]+	1.0	69.938	14	0.986	1129_CARA_HILIC_pos_SIRIUS_merge_1728	-3.822	5.22
3558	C14H19N3O5	[M + H]+	1.0	74.679	24	1.0	858_CARA_HILIC_pos_SIRIUS_merge_3558	-3.376	4.431
130	C22H42O4	[M + H]+	1.0	70.463	12	0.58	538_CARA_HILIC_pos_SIRIUS_merge_130	-4.541	6.896
1950	C9H8O2	[M + H]+	1.0	70.924	15	0.974	1809_CARA_HILIC_pos_SIRIUS_merge_1950	-5.407	5.79
4542	C20H36O4	[M + H3N + H]+	1.0	74.579	19	0.357	4514_CARA_HILIC_pos_SIRIUS_merge_4542	-9.448	6.664
1893	C12H24N6O5	[M + H]+	1.0	69.301	30	0.986	6305_CARA_HILIC_pos_SIRIUS_merge_1893	-1.784	1.7
4570	C18H33NO3	[M + H]+	1.0	74.467	11	0.723	3714_CARA_HILIC_pos_SIRIUS_merge_4570	-3.588	7.729
1211	C24H46O3	[M + H3N + H]+	1.0	72.43	18	0.389	4416_CARA_HILIC_pos_SIRIUS_merge_1211	-2.05	3.797
2365	C33H67N5O7	[M - H2O + H]+	1.0	74.012	36	0.652	5568_CARA_HILIC_pos_SIRIUS_merge_2365	-28657.802	3.378
12963	C31H60O4	[M + H3N + H]+	1.0	68.888	20	0.775	2183_CARA_HILIC_pos_SIRIUS_merge_12963	-8.136	4.787
7046	C7H12O4	[M + H3N + H]+	1.0	72.798	11	0.971	2336_CARA_HILIC_pos_SIRIUS_merge_7046	-6.089	4.874
4946	C11H20N2O5	[M + H]+	1.0	69.517	13	0.971	857_CARA_HILIC_pos_SIRIUS_merge_4946	-3.057	2.701
2831	C11H21N3O5	[M + H]+	1.0	69.167	22	1.0	4806_CARA_HILIC_pos_SIRIUS_merge_2831	-2.163	2.57
11659	C6H15NO3	[M + H]+	1.0	71.385	24	0.985	3078_CARA_HILIC_pos_SIRIUS_merge_11659	-0.465	2.904
432	C18H38O5	[M + H]+	1.0	73.744	13	0.758	606_CARA_HILIC_pos_SIRIUS_merge_432	-0.002	5.126
2173	C25H44	[M + Na]+	1.0	72.306	30	0.903	3709_CARA_HILIC_pos_SIRIUS_merge_2173	-6.594	10.658
4435	C9H17N3O5	[M + H]+	1.0	72.126	15	0.895	4808_CARA_HILIC_pos_SIRIUS_merge_4435	-2.406	5.945
982	C14H30O8	[M + H3N + H]+	1.0	67.705	15	0.96	117_CARA_HILIC_pos_SIRIUS_merge_982	-2.596	4.244
5468	C19H36O7S10	[M + H]+	1.0	73.452	27	0.396	2031_CARA_HILIC_pos_SIRIUS_merge_5468	8.049	4.432
9596	C8H11NO	[M + H]+	1.0	70.962	16	0.972	629_CARA_HILIC_pos_SIRIUS_merge_9596	-2.465	4.537
19430	C12H24N2O	[M + Na]+	1.0	71.479	17	0.812	35_CARA_HILIC_pos_SIRIUS_merge_19430	3.895	7.73
23279	C4H7FN2O3	[M + H]+	1.0	72.919	14	0.845	2451_CARA_HILIC_pos_SIRIUS_merge_23279	-12.226	7.728
2530	C17H33N5O2	[M + Na]+	1.0	66.842	24	0.813	1899_CARA_HILIC_pos_SIRIUS_merge_2530	-0.127	5.934
298	C29H54N4O5	[M + H3N + H]+	1.0	72.663	42	0.716	900_CARA_HILIC_pos_SIRIUS_merge_298	-3.857	3.47
252	C14H24O2	[M + H3N + H]+	1.0	72.546	14	0.479	6251_CARA_HILIC_pos_SIRIUS_merge_252	-4.358	6.49
1002	C12H26O7	[M + H]+	1.0	69.305	10	0.973	4669_CARA_HILIC_pos_SIRIUS_merge_1002	-2.93	3.749
2141	C45H91N3O3	[M - H2O + H]+	1.0	72.421	29	0.422	4736_CARA_HILIC_pos_SIRIUS_merge_2141	-25562.996	2.877
109	C13H24O3	[M - H4O2 + H]+	1.0	70.562	19	0.81	5463_CARA_HILIC_pos_SIRIUS_merge_109	-186496.261	10.185
546	C9H16F2NO3	[M + H]+	1.0	72.223	13	0.972	1802_CARA_HILIC_pos_SIRIUS_merge_546	-2.671	2.356
6945	C20H36N2O4	[M + H3N + H]+	1.0	72.148	32	0.953	4588_CARA_HILIC_pos_SIRIUS_merge_6945	-3.71	4.639
6146	C5H11N3O2	[M + H]+	1.0	69.485	19	0.993	916_CARA_HILIC_pos_SIRIUS_merge_6146	-0.021	3.822
1122	C12H26O7	[M + H3N + H]+	1.0	72.0	14	0.983	4762_CARA_HILIC_pos_SIRIUS_merge_1122	-2.594	2.91
16955	C10H6O4	[M + H3N + H]+	1.0	67.212	14	0.932	6221_CARA_HILIC_pos_SIRIUS_merge_16955	-2.087	6.113
1484	C14H18N2O6	[M + H]+	1.0	68.718	18	1.0	4593_CARA_HILIC_pos_SIRIUS_merge_1484	1.084	3.011
25578	C26H45BN6O6	[M + H]+	1.0	71.874	44	0.787	2853_CARA_HILIC_pos_SIRIUS_merge_25578	8.987	4.537
1807	C38H74N2O2	[M + H3N + H]+	1.0	71.814	24	0.68	5061_CARA_HILIC_pos_SIRIUS_merge_1807	-3.87	6.983
4635	C8H8NO2	[M + H3N + H]+	1.0	71.743	11	0.548	4191_CARA_HILIC_pos_SIRIUS_merge_4635	1.612	7.187
14096	C7H9NO5S	[M + H3N + H]+	1.0	67.255	15	0.816	835_CARA_HILIC_pos_SIRIUS_merge_14096	0.553	4.993
4488	C10H11NO	[M - H2O + H]+	1.0	70.457	16	0.892	3367_CARA_HILIC_pos_SIRIUS_merge_4488	-125007.742	5.353
4945	C11H11NO3	[M - H2O + H]+	1.0	67.282	25	0.945	4548_CARA_HILIC_pos_SIRIUS_merge_4945	-95769.601	3.15
5332	C25H50N2O3	[M + H]+	1.0	71.446	37	0.897	3865_CARA_HILIC_pos_SIRIUS_merge_5332	-9.406	6.415
8908	C9H16N2O4	[M + H]+	1.0	66.339	22	0.959	1231_CARA_HILIC_pos_SIRIUS_merge_8908	-0.384	3.803
4686	C15H29N3O5	[M + H]+	1.0	69.524	31	0.855	5079_CARA_HILIC_pos_SIRIUS_merge_4686	-4.207	6.13
7174	C22H41NO4	[M + H]+	1.0	71.226	13	0.496	3253_CARA_HILIC_pos_SIRIUS_merge_7174	-7.898	5.411
6196	C22H43NO5	[M - H2O + H]+	1.0	71.222	23	0.199	5984_CARA_HILIC_pos_SIRIUS_merge_6196	-46867.124	9.889
451	C18H36O3	[M + H3N + H]+	1.0	65.326	39	0.951	3830_CARA_HILIC_pos_SIRIUS_merge_451	-2.421	5.366
26062	C18H32O3	[M + H3N + H]+	1.0	67.859	14	0.844	4845_CARA_HILIC_pos_SIRIUS_merge_26062	-1.815	6.98
20296	C9H7NO4	[M + H3N + H]+	1.0	70.753	11	0.728	5945_CARA_HILIC_pos_SIRIUS_merge_20296	1.738	2.96
613	C16H22O4	[M + H]+	1.0	70.568	14	0.7	1407_CARA_HILIC_pos_SIRIUS_merge_613	-5.68	3.13
1582	C17H30N2O10	[M - H4O2 + H]+	1.0	64.92	22	0.975	5805_CARA_HILIC_pos_SIRIUS_merge_1582	-93037.733	4.25
23826	C12H15NO4	[M + H]+	1.0	70.49	15	0.974	6128_CARA_HILIC_pos_SIRIUS_merge_23826	-3.294	3.477
9210	C4H5N3O	[M + H]+	1.0	68.285	14	0.992	2294_CARA_HILIC_pos_SIRIUS_merge_9210	-4.803	16.573
6243	C16H31B2NO5	[M + Na]+	1.0	70.378	18	0.918	2161_CARA_HILIC_pos_SIRIUS_merge_6243	3.837	4.506
420	C21H36O11	[M + H]+	1.0	70.265	13	0.83	6470_CARA_HILIC_pos_SIRIUS_merge_420	-0.083	4.376
27836	C23H46O7	[M + H]+	1.0	70.224	15	0.749	5878_CARA_HILIC_pos_SIRIUS_merge_27836	-6.961	10.971
1528	C34H66O5	[M + H3N + H]+	1.0	70.2	21	0.695	2960_CARA_HILIC_pos_SIRIUS_merge_1528	-3.931	3.041
268	C9H17NO3	[M - H2O + H]+	1.0	70.115	10	0.558	5053_CARA_HILIC_pos_SIRIUS_merge_268	-105876.847	17.68
9167	C12H13NO3	[M - H2O + H]+	1.0	70.081	13	0.978	2811_CARA_HILIC_pos_SIRIUS_merge_9167	-89127.225	3.55
1550	C12H24O8	[M + H3N + H]+	1.0	67.708	19	0.908	5564_CARA_HILIC_pos_SIRIUS_merge_1550	-2.684	5.429
15726	C10H10N2O5	[M + H3N + H]+	1.0	69.983	11	0.881	3722_CARA_HILIC_pos_SIRIUS_merge_15726	-3.893	5.152
11171	C14H26O10	[M + H3N + H]+	1.0	67.703	17	0.755	4016_CARA_HILIC_pos_SIRIUS_merge_11171	-3.822	7.05
1875	C5H9NO4	[M + H]+	1.0	68.479	10	0.88	2976_CARA_HILIC_pos_SIRIUS_merge_1875	-6.985	5.684
3063	C20H42O4	[M + H]+	1.0	64.651	15	0.928	5011_CARA_HILIC_pos_SIRIUS_merge_3063	-1.4	8.421
5264	C8H10O2	[M - H2O + H]+	1.0	66.779	18	0.938	3820_CARA_HILIC_pos_SIRIUS_merge_5264	-148767.9	3.587
23382	C26H38O11S4	[M - H2O + H]+	1.0	69.608	22	0.397	5914_CARA_HILIC_pos_SIRIUS_merge_23382	-28278.451	4.014
6727	C11H17N3O6	[M - H2O + H]+	1.0	64.927	12	0.972	3453_CARA_HILIC_pos_SIRIUS_merge_6727	-66681.173	4.091
688	C19H36O2	[M + H3N + H]+	1.0	66.338	15	0.869	6001_CARA_HILIC_pos_SIRIUS_merge_688	-3.678	6.697
24403	C11H12FN3O	[M + H3N + H]+	1.0	69.459	17	0.773	5010_CARA_HILIC_pos_SIRIUS_merge_24403	-9.475	6.437
512	C19H41N	[M + H]+	1.0	63.984	12	0.857	493_CARA_HILIC_pos_SIRIUS_merge_512	-0.973	7.417
1911	C9H16N2O6	[M + H]+	1.0	66.028	18	0.915	6137_CARA_HILIC_pos_SIRIUS_merge_1911	-6.875	4.698
4333	C15H32O9	[M + H3N + H]+	1.0	69.207	22	0.959	2147_CARA_HILIC_pos_SIRIUS_merge_4333	-3.362	5.062
7681	C13H28N4O3	[M + Na]+	1.0	69.171	18	0.702	3414_CARA_HILIC_pos_SIRIUS_merge_7681	0.445	9.261
9579	C8H6O6	[M + H3N + H]+	1.0	67.278	11	0.949	984_CARA_HILIC_pos_SIRIUS_merge_9579	-3.997	3.681
1236	C20H41NO2	[M + H]+	1.0	65.984	36	0.854	3224_CARA_HILIC_pos_SIRIUS_merge_1236	-1.846	5.431
8981	C11H22N2O3	[M + H]+	1.0	65.061	14	0.869	1889_CARA_HILIC_pos_SIRIUS_merge_8981	-3.11	2.854
538	C11H9NO2	[M + H]+	1.0	63.698	19	0.972	1193_CARA_HILIC_pos_SIRIUS_merge_538	0.505	1.983
1898	C35H66O5	[M + H3N + H]+	1.0	64.054	25	0.755	6048_CARA_HILIC_pos_SIRIUS_merge_1898	-7.272	2.645
12310	C19H36O4	[M - H2O + H]+	1.0	68.37	12	0.542	6491_CARA_HILIC_pos_SIRIUS_merge_12310	-57864.35	4.006
26354	C20H28I3N3O8	[M - H4O2 + H]+	1.0	68.329	23	0.161	6515_CARA_HILIC_pos_SIRIUS_merge_26354	-45942.997	5.074
